h,k,l,Fo2,sigmaFo2,kFc2,Fc_real,Fc_imag,weight,weighted_residual
1,4,6,40.06720121,1.576933404,35.10350218,2.464012756,4.034839705,0.2543518642,-2.503357664
1,4,7,310.6035332,7.804347995,306.1862913,13.81462644,2.027973117,0.006768879134,-0.3634206159
1,4,8,47.15398223,2.228433244,47.18233941,-0.1927477983,5.477685704,0.1435325051,0.01074331147
1,4,9,3.689405983,0.8728634652,3.887732199,0.395074966,1.522935811,1.291754055,0.2254083726
1,4,10,31.1508186,2.306026451,29.55479301,-3.468249555,-2.605672938,0.1615223379,-0.6414401552
1,4,11,263.8987321,8.447008052,262.1885048,-12.34759747,3.805116132,0.00746100329,-0.1477244732
1,4,12,41.14135151,2.816746016,45.82438331,2.706687131,-4.674547257,0.1057372186,1.52279362
1,4,13,31.90908598,3.411629935,35.08126412,4.451773189,-1.587087347,0.07964580171,0.8952390399
1,4,14,35.39948427,6.693914383,36.41386795,4.025488901,2.642171938,0.02176927572,0.1496663767
1,5,0,17.29084012,2.927752043,14.7512075,-2.220446049e-15,3.064713365,0.113111835,-0.8541318583
1,5,1,144.5608748,4.129503941,141.528104,4.82370807,-8.175963212,0.02788555181,-0.5064414174
1,5,2,98.85073435,3.357471971,93.76271789,7.483347709,-1.923696451,0.04983321086,-1.135815898
1,5,3,394.5762192,11.47945839,396.6847564,-1.585478173,-15.81345965,0.003677831947,0.127872514
1,5,4,8.746201164,1.703660823,9.007473398,1.51201857,-1.85717168,0.3365522729,0.1515721888
1,5,5,36.08696467,4.292990085,50.41871195,-2.209149672,5.2175215,0.05101570747,3.237062601
1,5,6,65.6734247,3.34864926,69.06126605,-4.663734371,4.7140897,0.06624644029,0.8719756113
1,5,7,146.4175221,5.077000349,150.126319,-2.091009885,9.550754592,0.02218760254,0.5524439788
1,5,8,-0.3904141551,0.6556223241,0.1107765648,0.2031157059,-0.1711089095,2.32644363,0.7644503572
1,5,9,66.38811788,3.32763234,70.47700783,-1.72485045,-6.472973784,0.06649033003,1.054349668
1,5,10,11.56930705,2.94465006,13.89442339,2.640113217,-1.369939426,0.1137471643,0.7841785823
1,5,11,52.7588291,4.437519992,53.19750297,2.940970688,5.022239642,0.04505168444,0.09311020468
1,5,12,19.637212,3.445537658,18.24560188,-3.131285128,1.34628786,0.0818411788,-0.3981103934
1,5,13,12.48715374,7.305486792,18.67843973,2.521499267,2.352674614,0.01868793036,0.8463723534
1,6,0,30.75774096,6.56728218,29.43751667,-1.776356839e-15,4.329389519,0.0227372823,-0.1990751244
1,6,1,129.348828,5.949273336,121.2215968,7.969589197,3.69736579,0.01982087456,-1.144205467
1,6,2,95.74322656,5.125552699,94.02780421,7.663028391,1.071393498,0.0289675563,-0.2919624475
1,6,3,64.62862597,4.19657811,65.96059716,-3.643962276,5.359134666,0.04679360574,0.2881297404
1,6,4,68.33002385,4.372452523,64.65653586,-5.493519605,-3.315071474,0.04288084859,-0.7606945604
1,6,5,104.6949607,5.515163783,108.9159199,-8.307376523,-0.5805380187,0.02482500674,0.665052359
1,6,6,10.98786017,2.192973964,13.53465816,-2.548064802,-1.457815472,0.2033431828,1.148442637
1,6,7,50.63874159,2.886913372,51.92929265,4.365467715,-3.742644727,0.09396621551,0.3956043489
1,6,8,47.56605187,3.367681561,49.89249869,5.388070675,1.654241202,0.07475207284,0.6360697615
1,6,9,2.372290022,1.274459441,0.6482383781,-0.618565834,0.1735688001,0.6137560464,-1.350666607
1,6,10,-0.1197680116,1.345001541,1.377880648,0.0221085334,-0.936398833,0.5527826918,1.113492152
1,6,11,17.27792876,4.901292816,14.9625178,-3.086561702,0.01230841278,0.04116692523,-0.4697884114
1,7,0,155.6968288,15.03583799,145.7118637,4.440892099e-15,9.632156555,0.004033985908,-0.6341817476
1,7,1,48.40924827,3.986098082,47.59076379,-5.179639032,1.863755897,0.05556145832,-0.1929288892
1,7,2,13.77244941,2.499209572,14.82614173,-0.9209733019,-2.931209428,0.1558418694,0.4159641369
1,7,3,31.87083433,3.860909657,24.92507723,2.861948793,2.771223206,0.063207935,-1.746245872
1,7,4,57.8622016,4.445713883,52.3795062,0.1971384204,-5.77169791,0.04390277616,-1.14878858
1,7,5,50.05979145,4.173997453,46.01454565,4.243245948,3.360579162,0.0508191044,-0.9119235227
1,7,7,13.50072984,5.555053772,13.64646446,-1.083305319,-2.741441168,0.03223449679,0.02616514595
1,7,8,0.8859403024,2.921533954,0.1680117724,-0.2214090309,0.240739275,0.1171499702,-0.2457266746
1,7,9,49.97976606,5.597930174,53.56799962,-0.6851987395,-5.799879905,0.02977519589,0.6191673078
2,0,0,4372.664426,125.3769865,4282.223803,-52.21686053,6.661338148e-15,3.036969316e-05,-0.498406557
2,0,1,745.3435257,12.93584289,777.0518869,-8.881784197e-16,-22.2433956,0.001498532999,1.227458879
2,0,2,266.2989128,5.480141616,227.6699446,12.04006765,0,0.0106546707,-3.987338664
2,0,3,74.67604621,2.16764889,92.94724688,3.552713679e-15,7.69297536,0.1029064655,5.861225339
2,0,4,238.3086505,4.081593985,253.6713697,12.70901239,-3.552713679e-15,0.01475550401,1.866143842
2,0,5,730.140121,11.66085693,743.9358834,8.881784197e-15,21.76425621,0.001623983717,0.5559510359
2,0,6,117.5348874,3.193907553,120.7506698,-8.768410035,1.776356839e-15,0.04418122208,0.6759359001
2,0,7,7.203130373,0.8745057331,6.899494139,8.881784197e-16,-2.095968258,1.23235141,-0.3370706044
2,0,8,120.02603,3.33324653,128.4254806,9.04277398,-5.329070518e-15,0.04153487043,1.711816893
2,0,9,26.87515786,1.590929751,28.09602487,-1.509903313e-14,-4.229592386,0.3143562567,0.6845093964
2,0,10,51.08807608,3.218325475,45.02803234,-5.354483208,5.329070518e-15,0.07869918909,-1.700046841
2,0,11,91.0554554,3.315357236,94.94889576,5.606626274e-15,7.775369478,0.05419002719,0.9063443058
2,0,12,26.29447377,2.10046101,23.0612182,-3.831926751,2.220446049e-15,0.1986414564,-1.441036497
2,0,13,14.49958532,3.483863454,17.07340594,5.773159728e-15,-3.297130672,0.08112590594,0.7330912836
2,0,14,18.17175277,2.203104591,16.37171453,3.228666279,-3.996802889e-15,0.194142293,-0.7931253114
2,0,15,154.9541194,8.556286277,165.6648423,-8.215650382e-15,-10.27049208,0.01054632761,1.099941055
2,1,0,4810.616824,79.51828164,4642.08058,54.36663003,-1.33226763e-14,3.683107233e-05,-1.022823022
2,1,1,80.90091378,1.343266074,74.58803495,-1.990624244,6.597689676,0.1299574577,-2.275768368
2,1,2,844.0011899,10.49627452,819.2595398,9.693067077,20.68061367,0.001331068766,-0.9026697853
2,1,3,245.3951009,3.445579699,252.1201885,-12.6593639,-0.5213685548,0.01513571451,0.8273693132
2,1,4,1434.185297,16.7382612,1413.000268,-24.76702995,-16.92002783,0.0004691822105,-0.4588807502
2,1,5,21.11915374,1.230185525,25.62206602,3.975411457,0.7143690485,0.52225506,3.254129367
2,1,6,273.6964555,4.027459492,267.308024,-11.48838266,6.182140701,0.0119561156,-0.6985368076
2,1,7,191.190392,3.128578708,190.5680005,8.501577504,-7.004474283,0.02342666839,-0.09526183734
2,1,8,9.586249696,0.6755628611,9.92397403,-0.5738414246,2.44735613,1.854971831,0.459971595
2,1,9,72.56286838,1.75466575,71.35856608,-6.74054431,-0.02952267144,0.127915109,-0.4307213852
2,1,10,61.01595788,1.923832103,59.06250941,1.397134813,-5.971148323,0.14180812,-0.7356182752
2,1,11,106.368112,2.941172176,109.559206,-2.68791182,7.907860374,0.05309757586,0.7353209514
2,1,12,108.2200135,3.402530769,101.4603036,6.567553623,4.63352873,0.04521280116,-1.437337532
2,1,13,111.0246777,3.946822816,119.9828898,8.739421777,-0.1365890315,0.03749356775,1.734601534
2,1,14,51.82536232,4.453232682,47.73954024,5.369731486,-1.250184005,0.04494672373,-0.8662205293
2,1,15,21.5282103,2.334686006,23.0020794,-2.238776092,-3.103850683,0.1704194099,0.6084409567
2,2,0,2.47002217,0.6045288107,3.220510301,1.431984848,7.105427358e-15,2.695810233,1.232220661
2,2,1,428.610385,6.340247471,389.0280122,8.766598862,13.0709888,0.004865353439,-2.76095305
2,2,2,1497.789905,20.86373787,1429.76513,13.2839698,-27.09066027,0.000407442724,-1.3730944
2,2,3,146.5672878,3.216517059,134.53677,-5.488961068,-7.452132624,0.03369300067,-2.208280136
2,2,4,119.5988747,2.777827455,110.5409275,-7.250676353,4.22041527,0.04856767343,-1.996197184
2,2,5,5.548243055,1.212696238,9.996002057,-0.7561435625,-2.406855831,0.6674066579,3.633594962
2,2,6,355.9309228,5.503122745,344.6849942,-11.21366496,9.681084531,0.006929886892,-0.9361779204
2,2,7,145.0129385,2.908794662,146.8148129,7.561967039,-6.02472988,0.03651372304,0.3443123158
2,2,8,170.9511492,3.533519253,171.7796979,8.506859853,-6.083570224,0.02578141922,0.133036695
2,2,9,139.2283825,3.018345567,138.7438117,-7.25599077,-5.974303505,0.03765556708,-0.09403118379
2,2,10,4.564555697,1.163705491,4.00381671,-0.8947966399,-1.322373108,0.7283522138,-0.4785545779
2,2,11,69.76517731,3.756672713,65.28693911,-0.09032714851,6.446835757,0.0540743631,-1.041364808
2,2,12,68.04652855,4.031053702,65.10179982,-0.1491566843,6.436592241,0.04897953348,-0.6517073447
2,2,13,70.92789967,4.100497799,65.20042663,4.675166235,4.433687658,0.04685646434,-1.239789093
2,2,14,24.53667034,2.599075599,25.58768912,3.950640549,-0.8275083107,0.137041919,0.3890784647
2,2,15,20.83372089,4.931740943,26.79449721,-2.098371637,-3.557748241,0.04046501053,1.199064801
2,3,0,-0.5600023696,0.6136240787,0.05235717314,-0.1825846113,1.776356839e-15,2.655799066,0.9979392336
