h,k,l,I,sigma,multiplicity,d,absent_P212121
0,3,13,2.2401902,3.7424327,2,0.85431412,0
0,3,14,4.8318822,3.0271697,2,0.80356026,0
0,3,15,20.85394,6.2525301,1,0.75799873,0
0,4,0,542.56606,19.269665,2,1.4923259,0
0,4,1,410.15901,12.872642,3,1.4814571,0
0,4,2,33.681852,2.4840835,4,1.4502224,0
0,4,3,0.72926288,1.3343867,4,1.4022855,0
0,4,4,39.556202,2.7796426,4,1.3425155,0
0,4,5,17.80588,2.157357,4,1.2758309,0
0,4,6,124.21657,3.9046962,6,1.2064072,0
0,4,7,99.172474,4.5175393,3,1.1373525,0
0,4,8,160.50008,6.9562367,3,1.0707314,0
0,4,9,99.623458,5.4857859,3,1.0077577,0
0,4,10,74.344158,4.9727496,3,0.94902702,0
0,4,11,10.697692,2.1474429,3,0.89472249,0
0,4,12,198.33059,18.36738,2,0.8447714,0
0,4,13,53.510128,6.1114017,2,0.79895525,0
0,4,14,6.5868904,4.416054,1,0.75698201,0
0,5,0,0.016324375,2.1517889,2,1.1938607,1
0,5,1,36.163978,3.4194902,3,1.1882739,0
0,5,2,81.540912,4.3199499,4,1.1719728,0
0,5,3,242.39917,8.1446214,4,1.1462343,0
0,5,4,50.882737,5.0809226,2,1.112892,0
0,5,5,78.287578,6.1631026,2,1.0740124,0
0,5,6,-2.6911886,2.406272,2,1.0316048,0
0,5,7,14.719803,2.3455551,3,0.98742531,0
0,5,8,13.375779,2.2654023,3,0.94288292,0
0,5,9,27.956391,12.064077,2,0.89902717,0
0,5,10,49.002001,5.5662575,2,0.85658511,0
0,5,11,20.624348,5.3075616,1,0.81601993,0
0,5,12,4.9647905,3.5195116,1,0.77759297,0
0,6,0,81.708679,9.5911996,1,0.99488391,0
0,6,1,76.485796,6.5475098,2,0.9916439,0
0,6,2,13.059867,5.9526709,2,0.98211056,0
0,6,3,15.398668,3.7155349,2,0.96681494,0
0,6,4,5.0109677,2.9305351,2,0.9465539,0
0,6,5,60.370205,6.0306007,2,0.92228358,0
0,6,6,71.494152,6.7349889,2,0.8950103,0
0,6,7,60.610697,4.1239602,4,0.8656993,0
0,6,8,29.554192,3.9218843,3,0.8352118,0
0,6,9,1.8278663,1.9499808,3,0.80427144,0
0,6,10,52.041515,8.3952839,1,0.77345502,0
0,6,11,2.5152055,3.0860895,1,0.74319991,0
0,7,0,2.3102262,3.9668142,1,0.85275764,1
0,7,1,5.1744832,2.9154582,2,0.85071464,0
0,7,2,51.381489,5.9250501,2,0.84467262,0
0,7,3,12.765124,3.8469852,2,0.8348825,0
0,7,4,13.601543,4.652928,2,0.8217311,0
0,7,5,46.754101,5.7990743,2,0.80570116,0
0,7,7,1.539506,2.5498756,2,0.76715169,0
0,7,8,23.871744,6.1229909,1,0.74569484,0
1,0,0,0.3681476,0.7036506,2,5.7956112,1
1,0,1,1088.7477,20.24107,5,5.2425516,0
1,0,2,160.91811,8.1926116,1,4.2173929,0
1,0,3,1003.9598,16.224854,7,3.346622,0
1,0,4,123.19846,3.3419807,8,2.7158653,0
1,0,5,1.2148667,0.99857851,5,2.2640238,0
1,0,6,635.93919,13.218144,5,1.932274,0
1,0,7,40.553548,1.9839723,7,1.6812105,0
1,0,8,64.499985,2.1111161,9,1.4857837,0
1,0,9,30.388396,1.5863417,9,1.3299005,0
1,0,10,149.11857,4.1397812,9,1.2029429,0
1,0,11,82.378023,3.131472,7,1.0976959,0
1,0,12,74.815123,3.6338626,5,1.0091164,0
1,0,13,18.757542,2.0583428,5,0.93358784,0
1,0,14,36.769895,3.3428795,4,0.86845655,0
1,0,15,69.572974,4.5556715,4,0.81173491,0
1,0,16,1.4410049,1.7323014,2,0.76190697,0
1,1,0,100.44181,5.1043713,2,4.1581657,0
1,1,1,194.14594,3.7162272,6,3.9390676,0
1,1,2,157.14433,3.2943093,6,3.4444501,0
1,1,3,1524.1525,18.197477,12,2.9191527,0
1,1,4,215.68863,3.329667,12,2.4720355,0
1,1,5,589.0764,7.1958495,14,2.1168796,0
1,1,6,23.732156,2.6648619,15,1.8383587,0
1,1,7,418.81478,5.4018835,15,1.6182532,0
1,1,8,281.53842,3.8886666,16,1.4417929,0
1,1,9,279.00819,4.0733821,16,1.2980754,0
1,1,10,148.33033,2.7363371,17,1.1792363,0
1,1,11,15.375156,1.0092164,13,1.0795941,0
1,1,12,3.6571403,0.85590735,11,0.99499888,0
1,1,13,126.41472,3.6778842,10,0.92237517,0
1,1,14,22.039396,1.882036,8,0.85940884,0
1,1,15,58.524119,3.9741271,5,0.80433217,0
1,1,16,39.055854,6.9037446,1,0.75577554,0
1,2,0,2.498768,0.92600792,4,2.6534595,0
1,2,1,90.249066,2.5005977,6,2.5937641,0
1,2,2,401.97407,6.7330073,8,2.4362757,0
1,2,3,706.46638,10.506979,9,2.2274893,0
1,2,4,225.73841,3.8121183,11,2.0087246,0
1,2,5,562.13248,8.7329805,9,1.8037847,0
1,2,6,20.465,2.0837475,12,1.6220246,0
1,2,7,129.62733,3.0545205,10,1.4648101,0
1,2,8,4.1785146,0.9436196,10,1.3300895,0
1,2,9,313.89619,4.9696715,13,1.214766,0
1,2,10,9.2938011,1.101888,9,1.1157299,0
1,2,11,9.5317381,1.494004,8,1.0302294,0
1,2,12,31.885227,2.0696425,7,0.9559555,0
1,2,13,75.312241,3.7710067,6,0.89101572,0
1,2,14,55.12245,4.9473352,5,0.83387333,0
1,2,15,11.417766,3.6735736,2,0.78328291,0
1,3,0,311.76155,9.4400742,3,1.8819436,0
1,3,1,451.94916,10.982734,4,1.8602851,0
1,3,2,67.950173,2.4989988,6,1.7995378,0
1,3,3,560.06204,9.5120594,8,1.7103028,0
1,3,4,116.72782,3.6293488,6,1.6050847,0
1,3,5,32.176418,1.6492795,11,1.4945877,0
1,3,6,70.533921,2.0672069,11,1.3862043,0
1,3,7,200.79301,3.7475419,12,1.284189,0
1,3,8,50.853592,1.6795315,13,1.1905031,0
1,3,9,422.49082,8.8072883,7,1.1056743,0
1,3,10,36.066719,2.7674944,7,1.0294363,0
1,3,11,54.769161,2.6380074,8,0.96113991,0
1,3,12,60.318848,3.1746621,6,0.89999144,0
1,3,13,76.970534,4.9856889,5,0.84518106,0
1,3,14,29.497683,3.0457621,5,0.79594614,0
1,3,15,3.7060457,3.1512982,1,0.75159772,0
1,4,0,5.7438802,2.4318392,4,1.4451851,0
1,4,1,173.25245,4.8192171,6,1.4353075,0
1,4,2,38.008668,1.8819734,8,1.406847,0
1,4,3,169.14667,4.199186,8,1.3629572,0
1,4,4,23.590476,1.5815218,8,1.3078843,0
1,4,5,61.91721,2.0743174,9,1.2459973,0
1,4,6,41.710753,1.5882983,10,1.1810901,0
1,4,7,317.456,7.5341238,6,1.1160648,0
1,4,8,48.691133,2.300416,7,1.0529131,0
1,4,9,4.1176214,0.97812193,7,0.99285975,0
1,4,10,32.256797,2.4293588,6,0.93655379,0
1,4,11,264.42629,8.4545491,5,0.88424741,0
1,4,12,42.703545,2.9499139,6,0.83593785,0
1,4,13,32.185125,3.4175525,3,0.79147008,0
1,4,14,36.961134,6.9631451,1,0.7506065,0
1,5,0,17.384038,3.8447243,2,1.1693095,0
1,5,1,147.65528,4.1746384,8,1.1640589,0
1,5,2,99.275884,3.3965372,8,1.1487215,0
1,5,3,395.82631,11.439403,4,1.1244535,0
1,5,4,9.7836941,2.0298447,4,1.0929247,0
1,5,5,38.273827,4.2064205,4,1.0560325,0
1,5,6,67.912986,3.3677737,6,1.0156409,0
1,5,7,153.19316,5.2441785,7,0.97339869,0
1,5,8,0.046087937,0.9009046,7,0.93064728,0
1,5,9,66.156304,3.4330825,6,0.88840197,0
1,5,10,10.736587,2.5462247,3,0.8473798,0
1,5,11,56.184812,5.3491347,3,0.80804964,0
1,5,12,16.905956,3.5119493,2,0.77068719,0
1,5,13,7.9516418,4.6331644,1,0.73542566,0
1,6,0,29.575964,7.325599,2,0.98054165,0
1,6,1,136.22818,6.1265352,4,0.97743931,0
1,6,2,97.435582,5.2781921,4,0.96830607,0
1,6,3,65.89581,4.2957862,4,0.95363689,0
1,6,4,70.421454,4.730296,4,0.93417667,0
1,6,5,108.12213,5.6449895,4,0.9108229,0
1,6,6,12.087921,2.4256625,4,0.88452523,0
1,6,7,53.088538,3.2351667,7,0.85620028,0
1,6,8,49.331675,3.5330092,5,0.82667175,0
1,6,9,2.6019358,1.4520728,5,0.79663727,0
1,6,10,0.20511705,1.7659849,2,0.76665794,0
1,6,11,15.907615,4.934063,1,0.73716359,0
1,7,0,155.40976,11.200569,2,0.84367388,0
1,7,1,50.555054,4.2257476,4,0.84169532,0
1,7,2,14.450657,2.8884686,4,0.83584214,0
1,7,3,33.760323,4.7586815,4,0.82635244,0
1,7,4,57.419833,4.6161163,4,0.81359395,0
1,7,5,49.259208,4.3500011,4,0.7980266,0
1,7,7,16.431481,3.7567104,2,0.76051802,0
1,7,8,2.6145288,2.1077888,2,0.73959802,0
1,7,9,47.454966,5.5751637,2,0.71785575,0
2,0,0,4360.7441,125.02619,2,2.8978056,0
2,0,1,738.15071,12.854027,6,2.8205517,0
2,0,2,264.84618,6.0077877,5,2.6212758,0
2,0,3,74.608271,2.1817598,6,2.3662337,0
2,0,4,239.533,4.1206425,9,2.1086965,0
2,0,5,742.59307,11.869889,8,1.8751267,0
2,0,6,118.71767,3.2131945,7,1.673311,0
2,0,7,8.6825022,1.0705689,8,1.5022518,0
2,0,8,121.21841,3.3915026,8,1.3579327,0
2,0,9,28.700246,1.6964723,8,1.2358661,0
2,0,10,52.80754,3.0366596,8,1.1320119,0
2,0,11,92.819152,3.3248355,7,1.0430063,0
2,0,12,28.185075,2.2408822,5,0.96613702,0
2,0,13,14.315707,4.2389866,4,0.89924274,0
2,0,14,18.534622,3.378588,4,0.84060525,0
2,0,15,156.77984,8.7393276,3,0.78885444,0
2,1,0,4744.9678,77.589186,6,2.6068692,0
2,1,1,80.602627,1.3563223,14,2.5501973,0
2,1,2,837.26688,10.355296,12,2.4000658,0
2,1,3,245.4033,3.4730139,13,2.1997127,0
2,1,4,1435.8084,16.680697,13,1.9882834,0
2,1,5,20.44454,1.8682403,15,1.7889396,0
2,1,6,275.7762,4.1627684,13,1.6112046,0
2,1,7,191.8653,3.4858928,15,1.4568266,0
2,1,8,9.9695874,0.65868705,16,1.3241037,0
2,1,9,74.000374,1.831396,15,1.210201,0
2,1,10,61.773657,1.8520367,12,1.1121898,0
2,1,11,108.52854,3.1215824,9,1.0274404,0
2,1,12,109.16596,3.4260604,9,0.95372601,0
2,1,13,112.4679,4.0272262,8,0.88920959,0
2,1,14,53.473406,4.7961727,7,0.83239233,0
2,1,15,22.174988,2.4685479,6,0.78205505,0
2,2,0,2.3302471,0.73408382,6,2.0790829,0
2,2,1,427.57487,6.3113246,10,2.0499905,0
2,2,2,1486.1533,22.001578,8,1.9695338,0
2,2,3,148.85984,3.2829905,8,1.854212,0
2,2,4,120.62522,2.7935419,9,1.7222251,0
2,2,5,7.1412225,0.97988822,12,1.5877761,0
2,2,6,360.53465,5.5575747,12,1.4595764,0
2,2,7,147.35062,3.0593953,12,1.3418651,0
2,2,8,174.34812,4.1253941,12,1.2360177,0
2,2,9,141.79811,3.0739528,13,1.1418478,0
2,2,10,5.7590043,1.2663148,10,1.0584398,0
2,2,11,69.596108,3.7873416,5,0.98461696,0
2,2,12,68.018187,3.9546652,5,0.91917936,0
2,2,13,72.699758,4.2202151,5,0.86101227,0
2,2,14,23.876096,2.7457969,5,0.80912658,0
2,2,15,22.2159,5.209404,1,0.76266554,0
2,3,0,0.26426963,1.0168735,4,1.6403055,0
2,3,1,259.71918,5.8608068,6,1.6259049,0
2,3,2,335.41745,7.0881876,6,1.5848772,0
2,3,3,314.37869,5.7776965,9,1.5228991,0
2,3,4,93.957158,2.3085933,11,1.4471966,0
2,3,5,370.84021,7.4829606,7,1.3646441,0
2,3,6,742.32284,9.7900785,13,1.280658,0
2,3,7,11.021185,1.1048155,11,1.1989246,0
2,3,8,98.831387,2.8164487,12,1.1216271,0
2,3,9,63.071273,3.0199734,6,1.0498434,0
2,3,10,267.7184,6.6154955,7,0.9839245,0
2,3,11,38.208509,2.472214,7,0.92378532,0
2,3,12,89.447649,4.2582783,7,0.86910333,0
2,3,13,13.865696,4.6286289,5,0.81944482,0
2,3,14,9.4965594,3.8981455,1,0.77434012,0
2,3,15,8.2851633,3.6656888,1,0.73332583,0
2,4,0,24.260334,3.8636628,3,1.3267298,0
2,4,1,297.20164,6.1689551,8,1.319075,0
2,4,2,5.1569349,1.0662299,8,1.296882,0
2,4,3,107.2569,3.2063211,8,1.2622595,0
2,4,4,230.05307,5.2455554,8,1.2181378,0
2,4,5,175.73219,4.1283711,10,1.1676689,0
2,4,6,29.556156,1.5109366,10,1.1137446,0
2,4,7,183.35237,6.2690379,5,1.0587257,0
2,4,8,161.09325,6.8336643,4,1.0043623,0
2,4,9,7.4682751,1.5289685,6,0.95184169,0
2,4,10,48.073679,3.2349827,5,0.90189234,0
2,4,11,22.033826,3.0980225,5,0.85490033,0
2,4,12,29.962258,2.640135,6,0.81101228,0
2,4,13,-0.16389653,3.1144345,3,0.7702169,0
2,4,14,-0.64574958,2.9174191,1,0.73240507,0
2,5,0,338.90564,14.405515,2,1.1038501,0
2,5,1,181.61903,4.7500671,8,1.0994296,0
2,5,2,6.7705667,1.2585817,8,1.0864801,0
2,5,3,267.60417,8.7631955,4,1.0658786,0
2,5,4,86.445446,4.5390671,4,1.0389108,0
2,5,5,47.250209,3.6039458,4,1.0070687,0
2,5,6,4.6815628,1.486759,6,0.97185826,0
2,5,7,13.223105,3.1928847,5,0.93465371,0
2,5,8,23.426319,3.4860917,5,0.89661404,0
2,5,9,23.127849,3.0472584,5,0.85865308,0
2,5,10,2.0330877,1.3772059,4,0.82144829,0
2,5,11,6.1347821,2.5234662,2,0.78547081,0
2,5,12,78.834652,10.038545,1,0.75102398,0
2,5,13,-1.4137577,2.0857231,2,0.71828163,0
2,6,0,5.4214231,2.8190583,2,0.94097178,0
2,6,1,115.46378,5.6651541,4,0.93822905,0
2,6,2,171.18764,7.1322684,4,0.93014257,0
2,6,3,4.1413271,1.8897736,4,0.91711762,0
2,6,4,6.3111911,1.9121542,4,0.89976891,0
2,6,5,41.65682,3.4994834,4,0.8788455,0
2,6,6,10.32854,1.8262476,6,0.85515139,0
2,6,7,12.550556,2.5797436,5,0.82947595,0
2,6,8,30.379688,3.4314595,5,0.80254234,0
2,6,9,9.0248016,4.0610338,1,0.77497644,0
2,6,10,81.78828,10.658094,1,0.74729386,0
2,6,11,0.10332908,3.1964585,1,0.71990056,0
2,7,0,16.943322,3.7898566,2,0.81807095,0
2,7,1,2.3314246,3.5505876,4,0.81626673,0
2,7,2,21.672012,3.0327358,4,0.81092487,0
2,7,3,19.672338,5.0435,4,0.80225017,0
2,7,4,9.015857,2.2882583,4,0.79056034,0
2,7,6,130.48437,13.748658,1,0.75978266,0
3,0,0,-2.3566449,1.3040273,2,1.9318704,1
3,0,1,122.84176,3.1761718,6,1.9084637,0
3,0,2,206.26564,3.3179,10,1.8430396,0
3,0,3,287.01609,6.0345373,6,1.7475172,0
3,0,4,956.12831,16.017602,7,1.6357246,0
3,0,5,101.9065,2.2970344,10,1.519231,0
3,0,6,353.85123,7.7849043,6,1.4057976,0
3,0,7,24.343887,2.1227776,7,1.2997202,0
3,0,8,59.350708,2.4811715,7,1.2028455,0
3,0,9,162.19429,4.5987369,7,1.1155407,0
3,0,10,46.640836,2.2089644,7,1.037385,0
3,0,11,67.416608,5.3820312,6,0.96759966,0
3,0,12,124.91596,5.1659444,5,0.90528845,0
3,0,13,141.51618,7.3897675,3,0.84956346,0
3,0,14,22.148506,3.2663571,3,0.79960319,0
3,0,15,65.486135,9.365926,1,0.75467461,0
3,1,0,47.221458,1.1732523,9,1.8380111,0
3,1,1,404.58394,5.2233172,13,1.8178183,0
3,1,2,300.02732,4.2885974,12,1.7610128,0
3,1,3,124.69366,2.2842142,12,1.677127,0
3,1,4,127.53697,2.9264322,13,1.577568,0
3,1,5,32.475223,1.0796666,15,1.4722959,0
3,1,6,165.38919,2.9844975,14,1.3683634,0
3,1,7,5.6105085,0.90331934,15,1.2699654,0
3,1,8,304.48195,6.2848319,17,1.1791445,0
3,1,9,29.547621,1.4781313,12,1.0965569,0
3,1,10,93.606653,2.5852477,12,1.0220657,0
3,1,11,23.232185,1.7797279,10,0.95513292,0
3,1,12,32.257743,2.1714146,8,0.89505387,0
3,1,13,40.918566,2.9067559,7,0.84108781,0
3,1,14,112.46236,5.0435334,6,0.79252456,0
3,1,15,48.925997,7.8453494,1,0.74871478,0
3,2,0,174.48138,3.8238491,6,1.6217858,0
3,2,1,175.0162,2.4678542,15,1.6078634,0
3,2,2,515.62781,6.4000902,14,1.5681535,0
3,2,3,564.3931,7.7276915,12,1.5080436,0
3,2,4,80.34395,2.0020337,11,1.4344302,0
3,2,5,317.2394,4.7968376,13,1.3539244,0
3,2,6,103.69267,2.3176533,14,1.2717858,0
3,2,7,135.14879,3.0782186,12,1.1916356,0
3,2,8,134.10049,4.1416813,10,1.1156522,0
3,2,9,327.13722,7.0968332,8,1.044939,0
3,2,10,245.4165,7.0098167,6,0.97988371,0
3,2,11,21.661451,2.1358663,6,0.92043866,0
3,2,12,77.643991,4.4683155,5,0.86631475,0
3,2,13,32.149655,3.0681229,5,0.8171062,0
3,2,14,35.881939,3.1241651,5,0.7723659,0
3,2,15,14.276871,4.7648878,1,0.73164833,0
3,3,0,279.39001,8.6131673,3,1.3860552,0
3,3,1,292.39129,4.8686508,10,1.3773339,0
3,3,2,14.573838,2.3040085,12,1.3521257,0
3,3,3,223.49779,4.1541269,13,1.3130225,0
3,3,4,17.926472,1.0193345,13,1.2635709,0
3,3,5,253.60798,4.1908824,13,1.2075026,0
3,3,6,3.3127074,0.62917689,12,1.14815,0
3,3,7,309.34386,5.0377995,13,1.0881473,0
3,3,8,45.622723,2.0507864,10,1.0293752,0
3,3,9,35.103233,2.6493191,6,0.97305091,0
3,3,10,12.641659,1.8406783,6,0.9198729,0
3,3,11,75.228507,3.9525465,6,0.8701676,0
3,3,12,29.388712,2.6665014,6,0.82401183,0
3,3,13,15.498272,2.9047033,3,0.78132544,0
3,3,14,9.0449222,3.8714491,1,0.74193674,0
3,4,0,14.013789,1.5832626,4,1.1809979,0
3,4,1,270.621,4.8842687,11,1.175589,0
3,4,2,28.499712,1.7948919,11,1.1597975,0
3,4,3,516.44101,8.4813006,10,1.134836,0
3,4,4,126.45377,3.0757008,11,1.1024508,0
3,4,5,104.58404,2.6415817,12,1.0646187,0
3,4,6,5.7185909,0.91259243,11,1.023272,0
3,4,7,59.768099,3.8493933,5,0.98011052,0
3,4,8,89.123413,4.5161027,4,0.93650782,0
3,4,9,29.809027,3.7201348,3,0.89349581,0
3,4,10,11.156796,4.6803033,3,0.85179667,0
3,4,11,22.772801,2.4915233,6,0.81187688,0
3,4,12,29.512019,3.3359516,4,0.77400558,0
3,5,0,24.335115,3.4134388,5,1.0155823,0
3,5,1,203.47634,5.5857075,7,1.0121365,0
3,5,2,35.223174,2.7493824,4,1.0020059,0
3,5,3,13.552031,2.7944412,4,0.98577722,0
3,5,4,3.7021841,1.5229997,4,0.96432702,0
3,5,5,65.218856,3.092836,6,0.93870076,0
3,5,6,44.296561,4.1009993,3,0.90999024,0
3,5,7,59.79797,4.2302953,4,0.87923315,0
3,5,8,15.564886,2.4943086,4,0.84734575,0
3,5,9,14.768885,2.6187164,5,0.81508901,0
3,5,10,39.238461,3.7554964,4,0.78306154,0
3,6,0,6.6585481,4.1145719,2,0.8844865,0
3,6,1,80.947501,4.6770958,4,0.88220749,0
3,6,2,19.528655,2.5809057,4,0.87547471,0
3,6,3,172.60585,9.7029316,4,0.86458802,0
3,6,4,40.149523,4.3128078,4,0.85000711,0
3,6,5,10.925845,2.0484753,5,0.83230081,0
3,6,6,14.955019,2.2974505,5,0.8120919,0
3,6,7,46.609591,4.5603871,3,0.79000623,0
3,6,8,16.834166,3.2344304,3,0.76663272,0
3,7,0,11.455002,3.3152744,2,0.78013425,0
3,7,1,90.960173,5.8798335,4,0.7785691,0
3,7,2,25.571153,5.9822034,4,0.77392959,0
3,7,3,8.2122528,2.1350332,4,0.76637804,0
4,0,0,271.61832,8.3231749,3,1.4489028,0
4,0,1,43.268402,1.9190507,6,1.4389492,0
4,0,2,125.19147,3.5107118,6,1.4102759,0
4,0,3,9.0583459,0.65368339,9,1.3660743,0
4,0,4,291.09181,4.5888244,11,1.3106379,0
4,0,5,2.4916564,0.4980344,10,1.2483775,0
4,0,6,76.704778,2.3811483,8,1.1831169,0
4,0,7,30.49755,1.9881857,5,1.1177744,0
4,0,8,69.924046,3.0683816,5,1.0543482,0
4,0,9,12.089541,2.1189807,5,0.99406279,0
4,0,10,102.33566,5.3990444,5,0.93756334,0
4,0,11,87.022178,5.8594498,4,0.88509693,0
4,0,12,39.186479,5.9462705,3,0.83665549,0
4,0,13,6.4878472,2.4720603,3,0.7920791,0
4,0,14,99.733068,8.1355374,2,0.75112592,0
4,1,0,437.83872,9.8153695,5,1.4080191,0
4,1,1,321.6942,6.0837117,11,1.3988793,0
4,1,2,35.660422,0.98997461,14,1.3724922,0
4,1,3,27.741231,1.2311254,10,1.3316486,0
4,1,4,143.17705,2.6594235,13,1.2801445,0
4,1,5,102.69864,2.3073945,12,1.2219417,0
4,1,6,161.50908,3.2558765,12,1.1605415,0
4,1,7,91.101711,2.2442298,12,1.0986783,0
4,1,8,58.313594,1.8209128,13,1.0382768,0
4,1,9,1.637306,0.7270214,12,0.98055936,0
4,1,10,18.912016,1.4133796,11,0.92620856,0
4,1,11,55.19148,2.5036136,9,0.87552487,0
4,1,12,136.57439,5.4687618,8,0.82855669,0
4,1,13,20.467677,2.3025684,5,0.78519671,0
4,1,14,36.81041,3.4663873,4,0.74524912,0
4,2,0,66.355783,1.9755814,7,1.3034346,0
4,2,1,127.39557,2.5919989,14,1.2961739,0
4,2,2,163.97544,2.9866796,11,1.2750986,0
4,2,3,178.75007,3.3046391,11,1.242148,0
4,2,4,11.585161,0.7387301,13,1.2000329,0
4,2,5,65.787651,2.0419379,11,1.1516936,0
4,2,6,134.98431,3.2898924,10,1.0998563,0
4,2,7,110.76319,3.2052984,9,1.0467742,0
4,2,8,114.31121,3.9442741,9,0.99414171,0
4,2,9,46.490699,2.4036136,8,0.94312858,0
4,2,10,150.08076,5.3968988,6,0.89446982,0
4,2,11,36.573208,2.8364625,6,0.84857072,0
4,2,12,8.1302784,1.728758,7,0.80560231,0
4,2,13,0.58817251,1.4320946,5,0.76557841,0
4,2,14,10.044649,4.8707262,1,0.72841329,0
4,3,0,13.29331,2.7098775,6,1.1712761,0
4,3,1,137.98089,3.2915975,9,1.165999,0
4,3,2,29.738404,1.1081266,13,1.1505858,0
4,3,3,92.248384,2.1349621,13,1.126202,0
4,3,4,27.230214,1.7343666,12,1.09453,0
4,3,5,307.2983,5.4112448,11,1.0574805,0
4,3,6,85.20971,2.4230793,11,1.0169288,0
4,3,7,63.105266,2.651345,8,0.97453229,0
4,3,8,60.477725,3.1682302,6,0.93163783,0
4,3,9,73.541,3.774713,6,0.88926353,0
4,3,10,15.714295,2.4151821,6,0.84812734,0
4,3,11,30.764541,2.6972892,6,0.80869777,0
4,3,12,20.315734,3.3951327,3,0.77124945,0
4,3,13,61.308843,6.4706074,2,0.73591417,0
4,4,0,78.02403,2.6424791,7,1.0395414,0
4,4,1,123.9145,3.0223052,11,1.0358469,0
4,4,2,60.935823,1.738759,13,1.0249952,0
4,4,3,104.29788,2.6273294,13,1.0076431,0
4,4,4,43.840049,1.740482,11,0.9847669,0
4,4,5,84.77707,2.5758926,11,0.95752243,0
4,4,6,64.840031,2.3910616,10,0.92710599,0
4,4,7,33.716717,3.4463901,5,0.89464233,0
4,4,8,4.436263,1.952636,5,0.86111253,0
4,4,9,4.9228296,1.834234,5,0.82732028,0
4,4,10,22.537789,3.1230471,4,0.79388804,0
4,5,0,0.080423665,1.2721604,3,0.92137535,0
4,5,1,62.295205,3.583958,5,0.91879997,0
4,5,2,31.902842,2.643742,5,0.91120152,0
4,5,3,32.329357,2.0921894,6,0.89894585,0
4,5,4,20.209205,1.8325554,8,0.88258999,0
4,5,5,7.9672466,2.5168996,4,0.8628164,0
