run,h,k,l,omega,x,y,module,lp,d,counts,sigma_counts,I,sigma,background,nframes,dx,dy,domega,background_transmission,shadowed
1.0,-1.0,-1.0,-13.0,32.252838738639184,10.377687520445079,74.41923967141378,0.0,0.6789720368913916,0.922712837456777,157.82022471910113,13.068251395888556,107.15551944018526,8.872977268875225,8.179775280898877,3,0.0,0.0,0.0,1.2302529,False
1.0,-1.0,-1.0,-12.0,35.991267193856544,40.32424264280837,109.15081784908341,0.0,0.6187017174735916,0.9953623078796583,6.707865168539326,3.377901479730695,4.150167700356564,2.0899134469659675,2.292134831460674,4,0.0,0.0,0.0,0.945987,False
1.0,-1.0,0.0,-13.0,20.023229265334123,49.45202109151924,41.87449909012611,0.0,0.5880300251759878,0.9339312610888754,24.093023255813954,5.516728088709768,14.167421071681938,3.244001756893084,2.9069767441860463,4,0.0,0.0,0.0,0.8969042,False
1.0,-1.0,0.0,-12.0,23.072757524165866,78.12753768221685,78.21927988931077,0.0,0.5307345410253389,1.0094870220686154,136.20689655172413,12.25375770461747,72.28970472586512,6.503492471195863,8.793103448275861,4,0.0,0.0,0.0,1.3819996,False
1.0,-1.0,0.0,-11.0,26.181128844964036,105.00049161853013,110.24992593853437,0.0,0.47475749044763776,1.0980983332449932,163.9090909090909,13.22375773352799,77.81706866155372,6.27807803585729,7.09090909090909,3,0.0,0.0,0.0,1.4743056,False
1.0,-1.0,0.0,-10.0,29.397348368124284,130.4304399142217,138.8819519559014,0.0,0.4204075550301672,1.203382853558934,309.632183908046,18.227928175469877,130.17170939543269,7.663158717514787,14.367816091954023,4,-0.014942795001729792,0.011385316960172531,0.054897162973365,1.4452201,False
1.0,-1.0,0.0,-9.0,32.790028356209035,154.6950572891517,164.8119751599578,0.0,0.3678311860117658,1.330385200757993,77.03333333333333,9.138088786319964,28.33526236243969,3.3612740361528894,3.966666666666667,3,0.0,0.0,0.0,1.1242483,False
1.0,-1.0,0.0,-8.0,36.462626674457255,178.00709315591072,188.58314425586363,0.0,0.31707594497275554,1.4863227552110732,198.953488372093,14.823524709143774,63.083365331207524,4.700183104978754,13.046511627906977,4,-0.1406508381065521,-0.049123854138969136,0.10580849222693445,1.1482912,False
1.0,-1.0,1.0,-12.0,6.25658144563468,106.50040670181652,41.89826733039399,0.0,0.46395432512778656,0.9953623078796582,2.9767441860465116,2.890412341621361,1.3810733399152717,1.3410193072979637,3.0232558139534884,3,0.0,0.0,0.0,0.86012733,False
1.0,-1.0,1.0,-11.0,7.876695165796605,132.1128508323376,76.07954237236817,0.0,0.4117534634519098,1.0799873353924752,23.51724137931034,6.307423480561545,9.6833055887656,2.5971034635791157,10.482758620689655,4,0.0,0.0,0.0,1.0294226,False
1.0,-1.0,1.0,-10.0,9.211783420148606,156.59202910609525,106.46317399473821,0.0,0.36046827226636474,1.179664235252623,399.60465116279073,20.241497624141967,144.04479819425455,7.296417676658182,6.395348837209303,3,0.13863040053337272,0.18397038071628913,0.05178149566500778,1.5815629,False
1.0,-1.0,1.0,-9.0,10.172738864151569,180.18067460971463,133.82899071845264,0.0,0.3103129364073093,1.2985441860161797,807.9310344827586,28.814012643392022,250.71145172493988,8.941360873048314,14.068965517241377,3,0.027348100727209612,0.031414119858851564,0.08760426100271346,1.6905168,False
1.0,-1.0,1.0,-8.0,10.602989093958001,203.0769324679263,158.78017020032289,0.0,0.26136927963952383,1.4423102366494231,1046.25,32.65561520696639,273.4576088228518,8.535174622830285,12.75,4,0.10628426338183772,-0.057899522793974256,0.028188184420827156,1.5602262,False
1.0,-1.0,1.0,-7.0,10.212007467143508,225.44139750337945,181.7944598652205,0.0,0.21363804088951244,1.618828601307914,1863.1724137931033,43.45432360755659,398.0445043221426,9.28349656369728,15.827586206896552,4,0.14785878677292885,-0.07992817840437283,-0.00021123290360236524,1.5539745,False
1.0,-1.0,1.0,-6.0,8.409388899715935,247.39391781311377,203.25959846976752,0.0,0.16709241039046088,1.8390041451243933,150.36363636363637,13.09343409991915,25.124622435074755,2.1878134640441456,13.636363636363637,4,0.10559872140569837,-0.25843815261413283,-0.00965964038505085,1.0698234,False
1.0,-1.0,1.0,-5.0,3.8184918726685453,268.9830916336006,223.49942950842959,0.0,0.12177344436776505,2.1176089477771436,4505.133333333333,67.55142896753226,548.6056033360305,8.225970177340821,37.86666666666667,5,0.0,0.0,0.0,1.4154131,False
1.0,0.0,-1.0,-12.0,31.269960217253328,13.321669081395896,161.88805853098827,0.0,0.6862613197899273,1.010367358099352,58.900000000000006,8.178630692236935,40.42079173562672,5.612677892928926,5.1,3,0.0,0.0,0.0,1.0841196,False
1.0,0.0,-1.0,-11.0,34.33500211350736,43.01814290564104,189.88636034049375,0.0,0.6220025310597884,1.0992317095023485,147.67816091954023,12.443576765609945,91.85618987420875,7.739936243646162,4.32183908045977,3,0.0,0.0,0.0,1.2971284,False
1.0,0.0,-1.0,-10.0,37.4982449021752,70.70942816187585,215.2088175568752,0.0,0.5605792053182443,1.2048749505561251,88.12359550561798,9.972595703604052,49.40025513832574,5.5904297744864975,6.876404494382022,4,0.0,0.0,0.0,1.2945582,False
1.0,0.0,0.0,-13.0,17.566369557705457,10.764459939988512,99.97490650054715,0.0,0.6827091424136431,0.946292440184129,-0.404494382022472,2.6263683828557514,-0.2761520126616984,1.7930457063217566,4.404494382022472,4,0.0,0.0,0.0,0.848295,False
1.0,0.0,0.0,-12.0,19.943212440305132,41.72432589183876,132.7571923865407,0.0,0.6187294597723684,1.0251501435328063,349.3894736842105,19.447025849842237,216.17756030278366,12.032447798252171,18.610526315789475,4,-0.18488127208490113,-0.23983675384903336,0.03588191122531725,1.7425795,False
1.0,0.0,0.0,-11.0,22.272417303501186,70.51890203282197,161.88767724592458,0.0,0.5569382706174597,1.1183456111266978,-1.7093023255813953,3.251429772449401,-0.9519758811717044,1.8108456745020898,7.709302325581395,3,0.0,0.0,0.0,0.9828232,False
1.0,0.0,0.0,-10.0,24.560381426396646,97.5922594861104,188.1385752290606,0.0,0.4974839941784842,1.2301801722393677,6.477272727272727,4.481942649940467,3.222339507747,2.2296947311712834,8.522727272727273,4,0.0,0.0,0.0,1.0477207,False
1.0,0.0,0.0,-9.0,26.81269583994691,123.29462590005235,212.1033866246332,0.0,0.44036315465686887,1.366866858043742,-0.5,3.5800372437541297,-0.22018157732843444,1.5765164944486503,8.5,3,0.0,0.0,0.0,1.0155306,False
1.0,0.0,0.0,-8.0,29.034311553766997,147.90933407952144,234.2493057140942,0.0,0.3854699062334671,1.5377252152992096,120.20224719101124,11.77403715877803,46.33434895377114,4.538536999583525,11.797752808988765,4,0.0,0.0,0.0,1.1472912,False
1.0,0.0,0.0,-7.0,31.229668466246437,171.6714012691112,254.9528235194557,0.0,0.3326312442587121,1.7574002460562392,1.258426966292135,3.4332784012856803,0.41859212760646924,1.1420156665062178,6.741573033707865,3,0.0,0.0,0.0,0.9617323,False
1.0,0.0,0.0,-6.0,33.40279728743366,194.78074616421674,274.52463519279223,0.0,0.2816315214553432,2.050300287065612,424.05882352941177,21.459142799482493,119.42833165715113,6.043571035745727,22.941176470588236,4,-0.03330977986428252,0.0025201433262509454,0.02475683334112233,1.1824132,False
1.0,0.0,0.0,-5.0,35.55740169721696,217.41189745130401,293.22758262663217,0.0,0.2322291342092423,2.460360344478735,7.540229885057472,5.902005051502086,1.7510610579455512,1.370617523208904,17.45977011494253,4,0.0,0.0,0.0,1.0819724,False
1.0,0.0,0.0,-4.0,37.696925907971035,239.721378291846,311.289988685031,0.0,0.18416756809650076,3.075450430598419,39596.50561797753,199.2829340208174,7292.392144782351,36.701453321749355,74.49438202247191,3,0.0,0.0,0.0,1.6128151,False
1.0,0.0,1.0,-13.0,4.6385641579491335,29.245066711840195,64.56044094772398,0.0,0.6360094647022448,0.934628223126672,84.64285714285714,9.66590426268642,53.83365826229715,6.147606595974336,5.357142857142858,4,0.0,0.0,0.0,1.0510885,False
1.0,0.0,1.0,-12.0,6.131351202183396,58.80045933626596,99.57163173592994,0.0,0.5763191174695129,1.010367358099352,66.86046511627907,8.929293797557206,38.53296424941511,5.146122721034164,8.13953488372093,4,0.0,0.0,0.0,1.1371686,False
1.0,0.0,1.0,-11.0,7.393511694634043,86.3163829472591,130.52123083821067,0.0,0.5184112759013102,1.0992317095023485,155.4367816091954,13.065831264193985,80.58018027601629,6.773474256382032,9.563218390804597,4,0.0,0.0,0.0,1.3767163,False
1.0,0.0,1.0,-10.0,8.378737369195136,112.17938994084025,158.27057528112613,0.0,0.4625643583686816,1.2048749505561251,106.625,10.814336119359307,49.32092471106068,5.002326448234696,6.375000000000001,4,0.0,0.0,0.0,1.202738,False
1.0,0.0,1.0,-9.0,9.016036221932751,136.67982088772905,183.4774983675374,0.0,0.408912078847111,1.3324021614001986,14.436781609195403,5.451233495676823,5.903374379677833,2.229075220998214,9.563218390804597,4,0.0,0.0,0.0,1.0492431,False
1.0,0.0,1.0,-8.0,9.19579467727749,160.02960120171133,206.65675918938106,0.0,0.357509390137967,1.4891369223764492,1271.7241379310344,36.153260765406245,454.6533209754559,12.925130207739278,22.275862068965516,3,0.02165696635012182,-0.09743326939940289,0.017212602328148918,1.5779879,False
1.0,0.0,1.0,-7.0,8.744855390683057,182.36661961740325,228.22084908627372,0.0,0.30839525929878525,1.6858968894330664,74.76404494382022,9.607930802270829,23.056877026675473,2.963040311091098,11.235955056179774,3,0.0,0.0,0.0,1.1221762,False
1.0,0.0,1.0,-6.0,7.3803062011315035,203.74229940872726,248.50845262058888,0.0,0.26166832437304843,1.9391660941738873,300.40000000000003,18.170305445974208,78.60516464166376,4.754593379394548,18.599999999999998,4,0.13615731146998655,-0.03060894763623878,0.05550708600116838,1.1178749,False
1.0,0.0,1.0,-5.0,4.6211010716954775,224.07975765269248,267.80500742252144,0.0,0.21760709222915836,2.2748146113080274,1966.0795454545453,44.782167613426495,427.83285297758897,9.744917278076528,24.920454545454547,4,0.06764082331093846,-0.06708755055171878,0.015381187747663283,1.1099201,False
1.0,0.0,1.0,-4.0,-0.38019219742844257,243.0691240392188,286.35815430778905,0.0,0.1769062423069818,2.7340994599594666,13288.573033707866,115.61961923251077,2350.8315210151477,20.453832375387524,50.426966292134836,4,0.0,0.0,0.0,1.4868183,False
1.0,1.0,-1.0,-11.0,28.543194170109757,11.663874361975672,235.68633915474913,0.0,0.6977560635179062,1.0799873353924754,29.882352941176467,6.075078138959504,20.85059295688802,4.238922607804071,4.11764705882353,4,0.0,0.0,0.0,1.0961179,False
1.0,1.0,-1.0,-10.0,30.87583719191261,40.91093317076297,259.446757631074,0.0,0.6319342896137002,1.1796642352526232,215.67045454545456,15.38587265901219,136.28955548384565,9.722860508859721,13.329545454545453,4,0.06619443811913328,-0.06011891955199644,-0.02372149573420046,1.3993616,False
1.0,1.0,-1.0,-9.0,33.19914772971566,68.3503761939944,281.370123905775,0.0,0.5692910683804346,1.2985441860161797,505.04651162790697,22.958930577001816,287.51846818646277,13.070314117053593,13.953488372093023,3,0.035495843724291376,-0.09103874923420108,0.0018427992557619177,1.522703,False
1.0,1.0,-1.0,-8.0,35.52205152399432,94.32477740176374,301.8556174773494,0.0,0.5096527808994352,1.4423102366494231,530.4606741573034,23.65196295441502,270.3507577420589,12.054288693448036,18.539325842696627,4,0.029637600893622107,-0.07260935344083919,0.030658976347346822,1.5186945,False
1.0,1.0,-1.0,-7.0,37.85517562400261,119.11240361691578,321.22854929134354,0.0,0.4527882206616802,1.618828601307914,930.2954545454545,30.9241231828503,421.2268235532853,14.0020787114854,16.704545454545457,3,0.020621529539383232,-0.10666270942829215,-0.07049463727324223,1.4086509,False
1.0,1.0,0.0,-11.0,17.891690150626175,32.281648208677524,208.35411082587171,0.0,0.6481830040466056,1.0980983332449932,135.69767441860466,12.264107339158143,87.9569262467894,7.949385937045547,9.302325581395348,4,0.0,0.0,0.0,1.4041394,False
1.0,1.0,0.0,-10.0,19.481733939425226,60.626140049746994,232.9736240946299,0.0,0.5848580308550951,1.203382853558934,209.96629213483146,15.129300057747013,122.80047216392317,8.848492639989795,12.03370786516854,4,0.04212342330689012,-0.07581970341240662,0.050501589516887435,1.342714,False
1.0,1.0,0.0,-9.0,20.917592820762962,87.29693905726369,255.59967047875926,0.0,0.5244736434757468,1.330385200757993,49.793103448275865,7.925335283627264,26.115170385482013,4.1566294719708825,8.206896551724137,4,0.0,0.0,0.0,1.1344203,False
1.0,1.0,0.0,-8.0,22.164674260872175,112.60669603190259,276.65372410493416,0.0,0.4668926959185987,1.4863227552110732,139.77272727272728,12.555249799213918,65.25886545225869,5.861954426686432,11.227272727272727,3,0.0,0.0,0.0,1.1327404,False
1.0,1.0,0.0,-7.0,23.17012094963806,136.8056220646531,296.47779819884016,0.0,0.4119262332451877,1.6818165847914275,83.53488372093025,10.004217607074114,34.410209995737546,4.120999675447225,10.465116279069768,3,0.0,0.0,0.0,1.1200526,False
1.0,1.0,0.0,-6.0,23.851450493037845,160.094170229597,315.3563470592301,0.0,0.35936340848180764,1.9329640327390845,1761.5862068965516,42.38963894974028,633.0496236448836,15.23328513729186,22.413793103448278,3,0.035581724404380566,-0.16664456833484564,-0.04668105998522165,1.3040582,False
1.0,1.0,0.0,-5.0,24.075295495050028,182.62904239997218,333.5320744448637,0.0,0.30899842890635054,2.2648204335187874,1.4606741573033712,6.351187577014986,0.45134601975084926,1.962506982987162,24.539325842696627,4,0.0,0.0,0.0,0.9984724,False
1.0,1.0,0.0,-4.0,23.61491551324005,204.5210313707176,351.2176152806885,0.0,0.26066258093663275,2.716797960733811,463.28735632183907,22.409878821192947,120.76167801416,5.841416852009338,24.71264367816092,3,0.026623697361088716,-0.0774624431076063,0.04594216161157405,0.93014413,False
1.0,1.0,0.0,-1.0,11.409012398475568,266.0863575280931,403.1712400671944,0.0,0.12843259596575635,5.24395555493264,8472.363636363636,92.4110472448644,1088.1276557840572,11.868590693572092,43.63636363636364,3,-0.028791707483605933,-0.049409100535399375,-0.09079391422686989,0.9295386,False
1.0,1.0,0.0,0.0,-3.781437290166508,283.5733105241788,420.6537466366587,0.0,0.09192928639981734,5.797030326640214,7.181818181818182,8.206528342607276,0.6602194205077792,0.7544202943557626,37.81818181818182,3,0.0,0.0,0.0,1.1201067,False
1.0,1.0,1.0,-12.0,4.449625498404174,11.638644186055501,149.6518768955346,0.0,0.6884191786077102,0.9953623078796582,8.137931034482758,4.206028740339989,5.602307798324813,2.895510850625277,5.862068965517241,4,0.0,0.0,0.0,0.9841941,False
1.0,1.0,1.0,-11.0,5.386019115118586,40.81205451896969,178.43184730755334,0.0,0.6259325383144773,1.0799873353924752,21.011627906976745,5.297598872401705,13.151861589933262,3.315939509174312,3.988372093023256,4,0.0,0.0,0.0,1.07844,False
1.0,1.0,1.0,-10.0,6.047135228091065,67.88512799928998,204.4007749321011,0.0,0.5663317385007901,1.179664235252623,280.69767441860466,17.19452539686921,158.96800194661714,9.737805460704928,9.30232558139535,4,0.22723342439927308,0.03366701171819386,0.03894879291418629,1.4357791,False
1.0,1.0,1.0,-9.0,6.3742307655060415,93.19956939299149,228.1449620010838,0.0,0.509705144879924,1.29854418601618,528.2808988764045,23.537566639366386,269.2674920990943,11.99721881403911,16.719101123595504,4,0.05307073698412523,-0.15186695640471726,-0.013714555477240431,1.4501473,False
1.0,1.0,1.0,-8.0,6.284158051337386,117.0016254561668,250.12560922601557,0.0,0.45607335135307536,1.4423102366494231,620.2558139534883,25.17496374080806,282.88214776599705,11.481630083462488,8.744186046511627,3,-0.010084808814013968,-0.02426030221508313,0.041241236639883105,1.4304088,False
1.0,1.0,1.0,-7.0,5.658335971352841,139.45377094574155,270.7139803824062,0.0,0.4054451360228173,1.6188286013079143,946.4301075268818,31.25607629675933,383.72548368232617,12.67262410567914,19.56989247311828,3,0.055781921934880074,-0.12041313094420047,0.012162739191635907,1.3005234,False
1.0,1.0,1.0,-6.0,4.325846795846616,160.63412812601254,290.21576136643847,0.0,0.35787444370859267,1.8390041451243935,82.20224719101124,10.03134841465921,29.41808348507937,3.5899632335432377,11.797752808988765,3,0.0,0.0,0.0,1.0881457,False
1.0,1.0,1.0,-5.0,2.038118533744097,180.52157751161548,308.88818250494717,0.0,0.3135297689226194,2.1176089477771436,1943.3529411764703,44.57872783939159,609.2989985821515,13.976758238348786,27.647058823529413,4,-0.0023545941378131374,-0.12490592091990038,0.015123108156071208,1.2726337,False
1.0,1.0,1.0,-4.0,-1.5661162226305976,198.96114031516436,326.95193528675696,0.0,0.27279182567862853,2.4728633367418595,783.4719101123596,28.74292808078607,213.72473272747294,7.84083582650715,27.528089887640448,4,0.0024100465496132983,-0.1462174236517626,-0.04807873192328849,1.1373422,False
1.0,2.0,-2.0,-8.0,36.63325296006255,35.36416632353547,368.4525008698305,0.0,0.6482796154615721,1.2364316683709295,283.4888888888889,17.193220024614785,183.78006787651722,11.146014066103474,7.511111111111111,4,0.2185633907967457,-0.014070007943928431,0.01639707656152467,1.2962283,False
1.0,2.0,-1.0,-9.0,25.889000164748865,32.8978829435853,323.24710161445955,0.0,0.6532326928989277,1.2106196669298963,123.8314606741573,11.758141098217662,80.89075852178743,7.680802173074278,9.168539325842696,4,0.0,0.0,0.0,1.2647924,False
1.0,2.0,-1.0,-8.0,27.31247748990876,59.948234010486345,343.0420509278861,0.0,0.5904644050689737,1.3245551819639998,10.811764705882354,4.687714931635329,6.383962214804551,2.767928808240999,7.188235294117646,3,0.0,0.0,0.0,1.0462319,False
1.0,2.0,-1.0,-7.0,28.578529335097784,85.60855092220399,361.89152396755986,0.0,0.5308038173047991,1.4573140420198205,376.23333333333335,19.833254901805706,199.70608953064226,10.527567411457587,10.766666666666666,4,0.05755944118767786,-0.03725748034582921,0.0373926029910443,1.1137053,False
1.0,2.0,-1.0,-6.0,29.64660683069698,110.1427700852638,380.0540132536659,0.0,0.4739562121938458,1.6117306146065138,620.7126436781609,25.442860423283676,294.19061345852947,12.05880175359624,17.28735632183908,4,-0.05244400812534877,-0.09384705368398727,0.0014300825598745348,0.9559351,False
1.0,2.0,-1.0,-3.0,30.867010836578856,179.11759510358104,432.5546079760426,0.0,0.31704506318148723,2.2003459021636944,764.1839080459771,28.146742854314596,242.28073540871264,8.923785866599244,17.816091954022987,3,-0.13842993195083864,-0.14649889818099382,-0.12374448087977896,0.9567831,False
1.0,2.0,-1.0,-2.0,30.06089390697224,201.19076270221137,450.02086409196306,0.0,0.2681214552148258,2.4007186649675925,3243.593023255814,57.255966268476676,869.676881520005,15.351552995634945,22.406976744186046,4,-0.0867721224478828,-0.0889570035747056,-0.07867148975313398,0.86642504,False
1.0,2.0,-1.0,-1.0,28.02057789810644,223.12723875496698,467.76986362096216,0.0,0.2202193425222827,2.5508583476303017,374.123595505618,20.353047923537297,82.38925222431965,4.482134832045895,25.876404494382022,4,-0.1040305988114767,-0.04672206657926381,-0.07651057908395131,0.91877866,False
1.0,2.0,-1.0,0.0,23.767977718232856,245.19624734052053,485.98953562012775,0.0,0.17277072584530148,2.607531882332313,26592.26944667201,163.37478151418685,4594.365694175357,28.226379587023605,63.73055332798717,3,-0.12525896484333998,-0.12290336779744848,-0.0814145858778943,1.6804961,False
1.0,2.0,-1.0,1.0,14.91245673973927,267.88464974685905,504.8918422702387,0.0,0.12477285274844081,2.5508583476303026,563.1590909090909,24.633690311179677,70.2669663239458,3.073615813847515,27.84090909090909,4,-0.11301945160869309,0.0063284614685699125,-0.11247278595236487,1.0167369,False
1.0,2.0,0.0,-10.0,14.297830940811451,18.557355616061585,275.59956397277057,0.0,0.6846065331580834,1.1324102167593937,55.95555555555555,7.895365103873081,38.30753889982342,5.405218531779861,4.044444444444444,3,0.0,0.0,0.0,1.2876624,False
1.0,2.0,0.0,-9.0,15.145596224938771,46.2630910660026,297.3233234111137,0.0,0.6212339896304471,1.2362963613478464,52.94117647058824,8.024616107192921,32.88885827455308,4.985164279524206,7.0588235294117645,4,0.0,0.0,0.0,1.2357966,False
1.0,2.0,0.0,-8.0,15.733203057161944,72.28093290303306,317.65910617294253,0.0,0.5612053892526496,1.3583989803669054,197.69767441860466,14.57423510261834,110.94900032643662,8.179139283824556,9.30232558139535,3,0.0,0.0,0.0,1.1918952,False
1.0,2.0,0.0,-7.0,15.997047354677875,96.88362694325482,336.92853768485156,0.0,0.504340514395681,1.5027583848881936,25.586206896551726,5.761085576126932,12.904160747641217,2.905548862941395,4.413793103448276,4,0.0,0.0,0.0,1.0256695,False
1.0,2.0,0.0,-6.0,15.84654851296034,120.28108223216432,355.4002310722127,0.0,0.4504448662427433,1.6738615466192992,242.44444444444446,16.1454805815707,109.207855349074,7.272648840990423,11.555555555555557,3,-0.0764638870713128,-0.18470830120566006,-0.0965485129603394,0.7845105,False
1.0,2.0,0.0,-3.0,11.237194183357275,184.49774667501987,408.20095141901453,0.0,0.3050621537888066,2.3669126592192313,256.30232558139534,16.63363049974199,78.1881394629404,5.074291145578474,12.69767441860465,3,0.007986009132764593,-0.09980488218400296,0.012805816642725176,0.6080267,False
1.0,2.0,0.0,-2.0,7.259335965102878,203.99403975502858,425.544210563038,0.0,0.2619678524265807,2.621977777466321,982.5862068965516,31.758807891918966,257.40599844466954,8.319786699074355,16.413793103448278,3,-0.03780953052961422,-0.08475975695097304,-0.0505820100026817,0.78810394,False
1.0,2.0,0.0,-1.0,1.0474778656380295,222.30207352681867,443.02956772665726,0.0,0.2220140885111605,2.8212611176254714,3345.769230769231,58.16396940785684,742.8079061379174,12.91322065227636,24.230769230769234,4,-0.03899591502690214,-0.0704710145057561,-0.03519057544630755,0.9319905,False
1.0,2.0,1.0,-10.0,2.8988572732033333,20.692099066316842,247.4789902444266,0.0,0.6778949403318881,1.112578857682359,102.42528735632183,10.626839290413091,69.43358406089028,7.203880586691147,6.5747126436781596,4,0.0,0.0,0.0,1.3189237,False
1.0,2.0,1.0,-9.0,2.9697976018765644,47.05009751805258,270.25203934512166,0.0,0.6182650456391656,1.210619666929896,125.93333333333335,12.087765470676294,77.8601780808256,7.4734428704032085,13.066666666666666,4,0.0,0.0,0.0,1.297403,False
1.0,2.0,1.0,-8.0,2.6580684310605704,71.55546059287003,291.44977641025724,0.0,0.5621894327484134,1.3245551819639991,25.255319148936167,6.106086433603037,14.198273546220566,3.432777268420074,7.74468085106383,3,0.0,0.0,0.0,1.1183408,False
1.0,2.0,1.0,-7.0,1.878500635563654,94.41795258707188,311.41985689105405,0.0,0.5096399980158716,1.4573140420198205,391.93103448275866,20.353066712747623,199.7437316361516,10.3727368791016,14.068965517241379,3,-0.023970428914552144,-0.11326952146583835,-0.028707278373996115,1.2975911,False
1.0,2.0,1.0,-6.0,0.5180510101967002,115.76604760677544,330.44907270212644,0.0,0.46060774778828767,1.611730614606514,579.5581395348837,24.64022354909724,266.94896936353297,11.349477873949608,17.441860465116278,4,-0.03851838468756341,-0.10317722987059597,0.02208737486308754,1.2208198,False
1.0,2.0,1.0,-5.0,-1.5727358751255736,135.64755690735575,348.7792287989656,0.0,0.415146873731035,1.789505037708062,58.516853932584276,8.92047090469273,24.293088970687982,3.703305608291844,13.483146067415731,4,0.0,0.0,0.0,0.8154522,False
1.0,3.0,-3.0,-6.0,37.79142753873248,21.733128759740197,477.299250690974,0.0,0.6782795466116097,1.1484953701554483,6.123595505617978,4.115873122946872,4.153509583183453,2.7917125557433145,6.876404494382022,3,0.0,0.0,0.0,1.0526472,False
1.0,3.0,-3.0,2.0,37.9589594328591,216.60533019790225,634.5334223074474,0.0,0.23239620500337987,1.3524955828451164,68.85714285714285,9.15525944526992,16.002138687375584,2.1276475509020782,9.142857142857142,4,0.0,0.0,0.0,0.90476245,False
1.0,3.0,-3.0,3.0,32.33585171508224,247.32980269915208,659.8874451611086,0.0,0.16662161467954584,1.313389016646724,1166.1136363636365,34.602009627302486,194.29973699074586,5.76544271525833,19.886363636363637,5,0.26622234849293136,0.10358850800821529,-0.3636264677821188,1.822133,False
1.0,3.0,-3.0,4.0,16.13452544356784,294.8609906880418,689.2916054784741,0.0,0.06812010945108565,1.2639321781926511,192.5494505494505,14.632493580158677,13.116489646174973,0.9967670642227172,13.450549450549447,9,0.0,0.0,0.0,0.84327686,False
1.0,3.0,-2.0,-7.0,29.26472993488329,25.91944488761186,430.5860693334779,0.0,0.6700220586056164,1.1920059329871873,174.6206896551724,13.76583511484272,116.99971395789107,9.2234131820724,9.379310344827585,3,0.0,0.0,0.0,1.2053564,False
1.0,3.0,-2.0,-6.0,30.204350926735174,52.19853539594169,448.5203625468544,0.0,0.6082936912080054,1.2721703230366646,189.76470588235293,14.242341473839176,115.43267340217795,8.663526466566495,8.235294117647058,3,0.0,0.0,0.0,1.1565804,False
1.0,3.0,-2.0,-5.0,30.910741082266696,77.32863918336719,466.22900373049396,0.0,0.5493699125682204,1.3543213883420735,552.3666666666667,23.82139561169515,303.45362737226606,13.086758024449953,9.633333333333333,3,-0.012732410428711205,-0.10049543902721325,-0.07550329282084789,1.3459752,False
