h,k,l,I,sigma,multiplicity,d,absent_212121
0,2,11,4.6517640168928285,1.426972160446571,4,1.0472811336732148,False
0,2,12,33.08523297113706,3.509844163743493,4,0.9695830470869438,False
0,2,13,157.52337304159198,15.069363244666407,3,0.9020644140507034,False
0,2,14,7.030750243629878,2.836295808151481,2,0.8429484447165332,False
0,3,0,-2.163065597223645,1.9032518030271621,1,1.9903523781992496,True
0,3,1,32.013438521712224,4.145945773981588,1,1.9648020398830013,False
0,3,2,1.6771048033501195,1.523409466631765,2,1.8936778446511107,False
0,3,3,64.23540389758419,4.29064185607963,2,1.7905728790678221,False
0,3,4,593.4348591894135,60.78493649783745,3,1.670952471929134,False
0,3,5,215.68152386087797,4.87147499169967,7,1.5474118230663056,False
0,3,6,56.64589709223191,2.327154663736055,6,1.4281148356051647,False
0,3,7,284.9741386629574,6.696276400722809,6,1.3173688300587778,False
0,3,8,84.54887535174034,3.3039787150430633,6,1.2168600480891487,False
0,3,9,96.4384582001176,4.620021344531632,4,1.126751979294452,False
0,3,10,27.69611466738719,2.424599640539805,4,1.0464361813085106,False
0,3,11,222.75397281725998,9.07512451826698,4,0.9749795237733863,False
0,3,12,13.588919405841615,1.919904958557295,4,0.9113664866531554,False
0,3,13,0.9848502738225815,4.079683114171597,2,0.8546190002439473,False
0,3,14,2.735422696294981,2.3856181214568823,2,0.8038483495799427,False
0,4,0,519.2878412644416,18.535987644222182,2,1.492764283649437,False
0,4,1,398.11789293511333,12.281953286361954,3,1.4818939667091318,False
0,4,2,28.655378702894502,2.299032745101949,4,1.4506546924431245,False
0,4,3,1.4022238862748966,1.130543277653401,4,1.4027101449735846,False
0,4,4,37.55613965238174,2.679821518030457,4,1.342929659300867,False
0,4,5,16.688680641273464,1.9838514790103052,4,1.2762322907986139,False
0,4,6,121.36622126267463,3.889852886280437,6,1.2067939056886432,False
0,4,7,92.0862383553691,4.439344180566001,3,1.1377234836391337,False
0,4,8,149.76836331869603,15.566111963003651,4,1.0710861267038736,False
0,4,9,93.79578913001076,5.25748425796913,3,1.0080961282840688,False
0,4,10,71.83741700966374,4.769819893699742,3,0.9493495435930931,False
0,4,11,10.108856543402755,2.289699122420119,3,0.8950296658994232,False
0,4,12,190.11211492013913,11.344993673582017,2,0.845063984470839,False
0,4,13,44.805604286588164,7.894861390938766,1,0.7992340566989374,False
0,4,14,9.436474378004124,3.8295879301293176,1,0.7572478800177517,False
0,5,0,-1.2191093015358405,1.6331334992097934,2,1.1942114269195494,True
0,5,1,36.347281232709825,2.8525979423319385,4,1.1886238967104243,False
0,5,2,79.13032954116287,4.127052854844646,4,1.1723204416436488,False
0,5,3,230.64186296304237,11.22545162816337,2,1.14657794395277,False
0,5,4,49.8740335559308,4.9790509240634195,2,1.1132302226295216,False
0,5,5,72.88375936240298,5.884605233209249,2,1.0743437274406933,False
0,5,6,-3.376993324341652,1.9470023480997005,2,1.0319280717451114,False
0,5,7,11.593149013680126,1.911831688841361,4,0.987739524157385,False
0,5,8,13.896770051865653,2.269466112008822,3,0.9431873611933579,False
0,5,9,21.468405153576462,4.540928211144983,2,0.8993213939094824,False
0,5,10,46.10804444386923,4.672657724476604,2,0.8568689013630989,False
0,5,11,21.324578911773845,5.237555195488666,1,0.816293294348228,False
0,5,12,4.297006284570097,3.0365691658667897,1,0.7778560445323007,False
0,6,0,79.9917141795875,9.526287342396305,1,0.9951761890996248,False
0,6,1,75.36341677745058,6.308441431676551,2,0.9919357247838096,False
0,6,2,9.668738585169724,3.1076614649738437,2,0.9824010199415005,False
0,6,3,12.65370689102332,3.2013748564644193,2,0.9671031282954163,False
0,6,4,6.065259064187904,2.590571869192509,2,0.9468389223255551,False
0,6,5,56.906038678165565,5.7063718265451975,2,0.9225645639890395,False
0,6,6,70.09413189408713,6.538993029984768,2,0.8952864395339111,False
0,6,7,56.17908622096959,3.954394093803956,4,0.8659698847159163,False
0,6,8,26.008649749369606,4.456597966991075,3,0.835476235964567,False
0,6,9,1.1345461463733464,1.798502718243014,3,0.8045292704590957,False
0,6,10,50.93324981524495,8.180524327221379,1,0.773705911533153,False
0,7,0,0.5272551743947577,3.0157108482711017,1,0.8530081620853927,True
0,7,1,0.6897460470146369,2.0240856803526133,2,0.850964874588545,False
0,7,2,52.96100919891118,5.831683918199649,2,0.8449220020151371,False
0,7,3,9.858338390064233,4.874350634794015,2,0.8351304486898709,False
0,7,4,11.892229632347217,3.3534488504177444,2,0.8219770515359567,False
0,7,5,45.20728698342336,5.543711273105729,2,0.8059445500463998,False
0,7,7,1.3755139071481064,2.035499962471649,2,0.7673883767433526,False
1,0,0,0.6608504693512678,1.2533703791279678,1,5.797030326640214,True
1,0,1,1087.6105583190365,20.03973907595452,5,5.243955554932642,False
1,0,2,164.0273476651643,8.330229348136497,1,4.218676119509166,False
1,0,3,1002.3950704035899,16.067537443032,7,3.347723093238599,False
1,0,4,120.82352450419042,4.445780439908035,8,2.716797960733811,False
1,0,5,-0.04104547128772282,0.8987683885652363,5,2.264820433518788,False
1,0,6,616.9482551501832,19.39846076802004,7,1.9329640327390845,False
1,0,7,38.177491832983556,1.7817686097994718,7,1.6818165847914273,False
1,0,8,62.005675765521815,2.0399982509767254,9,1.4863227552110732,False
1,0,9,29.427159772294775,1.4967326473537288,9,1.330385200757993,False
1,0,10,142.47183449277733,3.6393742590466016,9,1.2033828535589342,False
1,0,11,77.39548670838245,2.9809106712531026,7,1.098098333244993,False
1,0,12,70.7273581606758,3.4690720062236124,5,1.0094870220686154,False
1,0,13,14.983966375232903,2.0723647401375356,5,0.9339312610888755,False
1,0,14,36.190819533338946,3.18673321241618,4,0.868776393816889,False
1,0,15,66.66629511878035,4.444547380755177,4,0.8120341624994022,False
1,0,16,1.2152723669901868,1.735264724772891,2,0.7621880718792979,False
1,1,0,95.05750910536878,5.163054605069631,2,4.159282585250937,False
1,1,1,189.3218351177029,3.678605625849383,6,3.9401670499401713,False
1,1,2,154.72597281679487,3.2777128093352963,6,3.445486110466344,False
1,1,3,1473.4585081599964,19.350225932218464,12,2.9200886066727203,False
1,1,4,212.44918429061283,3.1607171388402886,13,2.472863336741859,False
1,1,5,575.852400575889,7.074154161436328,14,2.117608947777143,False
1,1,6,25.908369682459593,1.3901989496478777,15,1.8390041451243924,False
1,1,7,407.6665699572069,6.148121481047393,17,1.6188286013079143,False
1,1,8,273.69699924966955,3.8640696029536925,16,1.4423102366494231,False
1,1,9,270.3224943993802,3.9611724929303223,16,1.2985441860161797,False
1,1,10,141.44705705512823,2.506924864488644,17,1.179664235252623,False
1,1,11,13.895756664897219,1.0290517176853184,13,1.0799873353924754,False
1,1,12,2.9968325324798983,0.7270697007110749,12,0.9953623078796582,False
1,1,13,119.00782688481385,3.4749270824682075,10,0.9227128374567768,False
1,1,14,20.69390010691807,1.722294822614967,8,0.859724025663573,False
1,1,15,50.13458324575023,3.034983751559869,7,0.8046275976444219,False
1,1,16,30.038288142662836,6.043996630490458,1,0.7560534754367116,False
1,2,0,1.604039688925657,0.867055218622892,4,2.6542118369006067,False
1,2,1,87.53775904792809,2.4228997319352183,6,2.594509579563997,False
1,2,2,389.2039555219415,6.581635702295359,8,2.4369999510174125,False
1,2,3,686.605941321184,11.296755479857277,9,2.2281784208532125,False
1,2,4,219.4393269168548,3.7295925155084677,11,2.0093692895675277,False
1,2,5,542.1488690775393,16.920716557163555,11,1.8043810925743984,False
1,2,6,20.702498457805866,1.5385835641827732,12,1.6225734406286743,False
1,2,7,123.69144958947317,6.069178481289018,12,1.4653146712877014,False
1,2,8,3.4826700464851874,0.8225538269977256,12,1.3305538156960068,False
1,2,9,305.99647544519416,4.950552564483766,13,1.2151945419364765,False
1,2,10,9.258241413656815,0.9707912777646165,10,1.1161267106141537,False
1,2,11,8.192200031630499,1.0285656389634066,8,1.030598146462535,False
1,2,12,32.832938172830055,2.2869430741328927,6,0.9562994136409767,False
1,2,13,72.10890886386822,3.5749462904442932,6,0.8913375998760641,False
1,2,14,49.239347494619366,3.422020393689838,5,0.8341755956277656,False
1,2,15,6.996107356834287,4.144294685369864,1,0.7835676283069763,False
1,3,0,295.8610753384535,21.00530580936834,4,1.8824867223354045,False
1,3,1,423.1668381418041,29.614888671010128,6,1.8608255645627245,False
1,3,2,61.28145950108942,5.5922281679647785,8,1.8000699302351801,False
1,3,3,542.1080869849707,9.30429762923575,8,1.7108209807910275,False
1,3,4,114.20990567477621,3.653519350836003,6,1.6055840321290218,False
1,3,5,30.156028401530644,1.7575274492597663,11,1.4950646315714733,False
1,3,6,67.69971418656422,2.835513885867043,12,1.3866566902015824,False
1,3,7,192.17349796744895,3.6681605206905785,12,1.2846162408309072,False
1,3,8,47.80334017840631,1.6420162333457173,13,1.1909056704116372,False
1,3,9,398.63312645533415,7.902119207255425,8,1.1060531080741876,False
1,3,10,33.98236844402594,2.2217766177493465,7,1.0297929032654312,False
1,3,11,50.72980201120448,3.506133147814098,7,0.961475936021441,False
1,3,12,56.07148563390045,3.469603482079347,5,0.9003084671157554,False
1,3,13,70.86191671576005,4.077519007957634,5,0.8454806683998368,False
1,3,14,31.234558249707252,4.547666704839256,2,0.7962297919303941,False
1,3,15,4.239327139642828,3.0857600508032843,1,0.7518667688428132,False
1,4,0,3.55704469750579,1.4956891191409636,4,1.4456053069087234,False
1,4,1,164.77991301232103,4.639544839794967,6,1.4357263269835239,False
1,4,2,36.88585397375376,1.8079030265535243,8,1.4072619324321947,False
1,4,3,161.62507347227958,4.081195481401302,8,1.3633655305892616,False
1,4,4,22.037067987386965,1.5107763395409226,8,1.3082835483265638,False
1,4,5,58.66473301951077,2.0700793246782356,9,1.246385235136498,False
1,4,6,39.13109542111591,1.5649175910869106,11,1.181465058748428,False
1,4,7,299.6628325589766,7.183629147526431,6,1.116425467124926,False
1,4,8,44.83289922810557,2.1936051212121215,7,1.0532589369438548,False
1,4,9,3.1855886369701345,0.9627710321625111,7,0.9931905576535538,False
1,4,10,30.107738123620724,2.290266538073552,6,0.9368697501433246,False
1,4,11,246.3917785461391,8.076798084034142,5,0.8845489658539437,False
1,4,12,38.46618002495927,2.747537214341563,6,0.8362256090765096,False
1,4,13,28.81547824735901,3.3677313932163546,3,0.7917447297214624,False
1,4,14,30.648172397649123,6.437309795697321,1,0.7508687983710352,False
1,5,0,15.79391922952764,2.9239011531987558,2,1.169650682930252,False
1,5,1,139.2970813390807,4.0067935911277095,8,1.1643993607385772,False
1,5,2,95.29368233267162,3.505600784915843,8,1.1490598613908698,False
1,5,3,377.0444778821969,11.11070007759078,4,1.1247882853194724,False
1,5,4,7.6014433216167845,1.7746367184695875,4,1.0932545915289658,False
1,5,5,36.14907367502786,3.5239299725169824,4,1.0563561042471084,False
1,5,6,61.370644281064266,3.1189505938878552,6,1.0159570459090654,False
1,5,7,137.70031715672715,5.9831191084853454,7,0.9737064296663418,False
1,5,8,-0.30301872994507967,0.930822644482436,7,0.9309459011329462,False
1,5,9,61.98353334571271,3.207648663736982,6,0.8886909907021777,False
1,5,10,11.617624001598893,2.3619252394789663,3,0.8476589816596767,False
1,5,11,49.568955665292656,4.447543087720436,3,0.8083189115271981,False
1,5,12,19.152110416986933,3.4242602047195922,2,0.7709466518714574,False
1,5,13,6.92934902683677,4.373652709151292,1,0.7356755143144824,False
1,6,0,28.205492974540228,4.2410895143806835,2,0.9808283372951099,False
1,6,1,126.95694941098394,5.867769344745047,4,0.977725585818732,False
1,6,2,93.63047111067235,4.987798936543123,4,0.9685910770617135,False
1,6,3,61.64802198386252,4.109188183457543,4,0.9539197838653312,False
1,6,4,67.25094801632308,4.311287914987103,4,0.9344565942717896,False
1,6,5,101.43480839687773,5.4504320342058605,4,0.9110990400107604,False
1,6,6,11.568215099007013,2.2540323043571746,4,0.8847968218461582,False
1,6,7,46.40663567668405,2.8252238464351653,7,0.8564666357488502,False
1,6,8,43.67462921238711,3.348385155830328,5,0.8269322762699127,False
1,6,9,2.793779055360665,1.5715088340578638,4,0.7968915193558832,False
1,6,10,-0.5086354745202322,1.4588774555679809,2,0.7669055605018633,False
1,6,11,13.245560824136543,4.755659466723262,1,0.7374043589941347,False
1,7,0,144.76520895843748,9.950479865779158,2,0.8439208593838641,False
1,7,1,46.91004137524299,4.241531718574068,4,0.8419420310153367,False
1,7,2,12.379145503298538,2.4581187068235217,4,0.8360880343772243,False
1,7,3,30.133900260123987,3.2633272094941765,4,0.8265969851757771,False
1,7,4,55.63620448045027,4.455268796002166,4,0.8138365935025682,False
1,7,5,45.95114430888276,4.108298252466221,4,0.7982668041550681,False
1,7,7,12.172870886710733,3.163592788374739,2,0.7607518309000243,False
1,7,8,0.9190588456136278,1.6643854938472546,2,0.7398279516123549,False
1,7,9,44.61329905604297,5.33837586336637,2,0.7180814296827824,False
2,0,0,4414.833152929186,179.32680731702612,1,2.8985151633201074,False
2,0,1,736.5043043582133,12.8500321414937,6,2.8212611176254714,False
2,0,2,264.4535269340542,5.999708421524631,5,2.621977777466321,False
2,0,3,74.40696476247932,2.565536488284362,5,2.366912659219231,False
2,0,4,232.90569447275865,4.03608600597008,9,2.1093380597545828,False
2,0,5,737.7609425905811,11.849644881860732,8,1.875723436879308,False
2,0,6,115.47312086180145,5.071219317100518,8,1.6738615466192992,False
2,0,7,7.641875662305727,0.9777007686662414,8,1.5027583848881936,False
2,0,8,118.21517650106526,3.316714435670686,8,1.3583989803669052,False
2,0,9,26.120603113189894,1.6332751188656678,8,1.2362963613478466,False
2,0,10,48.865945740027875,2.7237357544709195,8,1.1324102167593937,False
2,0,11,86.2070361614447,3.3052625474305866,7,1.0433763758793448,False
2,0,12,24.89939699859953,2.1403341551364337,5,0.9664820163695422,False
2,0,13,13.56009062682874,2.4940443885097148,4,0.8995655446095677,False
2,0,14,17.274199574576112,2.056543809779358,5,0.8409082923957136,False
2,0,15,146.27037389676744,8.37803161042653,3,0.7891398236511228,False
2,1,0,4618.2574573301745,76.2870137815868,6,2.6075318823323124,False
2,1,1,78.72242015135046,1.3363743459825561,14,2.5508583476303026,False
2,1,2,827.0255502192992,10.27710838319521,12,2.400718664967592,False
2,1,3,241.2405784860461,3.4365228279921047,13,2.200345902163694,False
2,1,4,1408.502309589432,20.987074482700756,14,1.9888860568784352,False
2,1,5,21.129282074500107,1.1310685451373295,14,1.7895050377080615,False
2,1,6,267.0784286720523,6.027869505941002,15,1.6117306146065142,False
2,1,7,185.1987328219275,3.0586100346710903,17,1.4573140420198207,False
2,1,8,9.289116219054122,0.6802723607073711,16,1.3245551819639991,False
2,1,9,70.83075461880566,2.147162370246993,15,1.2106196669298959,False
2,1,10,57.52607349719211,2.1059937484923474,12,1.1125788576823592,False
2,1,11,102.77478556124436,2.883454706264539,10,1.0278030410882912,False
2,1,12,104.23639670521884,3.554376257984351,8,0.9540650327522433,False
2,1,13,109.25743024405664,4.271251381127015,7,0.8895275027068115,False
2,1,14,48.93132326597311,3.8853681058001808,7,0.8326913293712944,False
2,1,15,20.944105616622075,3.631521836328442,2,0.7823370616209744,False
2,2,0,2.3130103012158236,0.7001984229855155,6,2.079641292625468,False
2,2,1,412.71990321716453,6.130493014312275,10,2.0505469199387343,False
2,2,2,1444.2367028528465,30.15244036554259,10,1.9700835249700859,False
2,2,3,144.9158241997576,3.1859759873658313,8,1.854748909440259,False
2,2,4,117.65997040244855,2.74126345944836,9,1.722743055233172,False
2,2,5,6.3503556020586345,1.0829460673248692,12,1.5882703896344486,False
2,2,6,352.04882169400116,5.471286310380376,12,1.4600443033363601,False
2,2,7,144.5689037200908,2.913946792633641,13,1.3423057986108806,False
2,2,8,168.37950877909202,5.646405332776229,13,1.2364316683709298,False
2,2,9,131.83932475245726,4.135569733181965,13,1.1422362502602803,False
2,2,10,3.9992775945244254,0.9305274272139673,9,1.0588044738885718,False
2,2,11,69.35329150032017,3.7485606937241154,5,0.9849597365624796,False
2,2,12,64.82433612871233,3.797012062539779,5,0.9195020725621965,False
2,2,13,70.1570297169187,4.0869452288845425,5,0.8613166782652808,False
2,2,14,23.05065272976287,2.557229865600642,5,0.8094143006539571,False
2,2,15,20.85867499192179,5.179208184721524,1,0.7629380608766088,False
2,3,0,-0.07928279154189129,0.793981597742896,4,1.6407616555610136,False
2,3,1,240.03402448507828,12.71302564953025,8,1.6263596991512168,False
2,3,2,313.41906460236726,15.891747217132568,8,1.5853277756429698,False
2,3,3,301.0560515460154,5.505745469263413,9,1.5233421482354133,False
2,3,4,90.96074893049716,2.2587670431324556,11,1.4476289481280347,False
2,3,5,358.3775898695785,7.360997899620724,7,1.365062681279441,False
2,3,6,718.2554270267738,10.050595572818995,12,1.2810606606149697,False
2,3,7,10.761862049949103,1.02806903370731,11,1.1993099403414524,False
2,3,8,94.85203150292111,2.5868079714359307,12,1.1219945322260967,False
2,3,9,59.172940896909665,2.9107038872253583,6,1.0501929750913677,False
2,3,10,247.75912326683206,6.268042408072005,8,0.9842567314239102,False
2,3,11,37.77344401956774,2.3655805919316455,7,0.9241009096952152,False
2,3,12,84.908550773311,4.241982310022188,7,0.8694031843144023,False
2,3,13,10.079257154031144,3.095860586205675,6,0.8197299183601766,False
2,3,14,10.396722815134547,3.8033352712762163,1,0.774611445016187,False
2,3,15,6.030764562650803,3.415142761308971,1,0.7335843505521398,False
2,4,0,20.374833913467597,2.119083389121195,4,1.3271059184503031,False
2,4,1,283.97878539409805,5.874965335462628,8,1.3194503280581193,False
2,4,2,5.319502229760376,0.947064099075568,8,1.2972547897819988,False
2,4,3,104.10557449673422,3.122028924430548,8,1.2626278740164376,False
2,4,4,221.81792406856923,4.846005344641339,9,1.2184999755087063,False
2,4,5,167.62538640809115,5.904760251728158,11,1.1680230045731776,False
2,4,6,27.153075341637035,1.4354329652700395,10,1.114089210426606,False
2,4,7,165.1433704237398,8.512374816802046,5,1.0590595129637004,False
2,4,8,151.67994764211994,5.980815820598552,4,1.004684644783764,False
2,4,9,5.261393870307894,1.4479406751619155,5,0.9521520296653021,False
2,4,10,42.57991970087669,2.9812594821234297,5,0.9021905462871992,False
2,4,11,18.323943046921475,2.2502898767856556,5,0.8551865128937008,False
2,4,12,26.98969494362725,2.805376380408408,6,0.8112867203143371,False
2,4,13,-0.8698256020531805,1.6987403440449496,3,0.7704800076817074,False
2,4,14,-4.08750987290206,3.084505634397679,1,0.7326573356438507,False
2,5,0,321.03133275439905,13.840186548329699,2,1.1041665492927142,False
2,5,1,170.12389016621697,4.531735425087046,8,1.0997455354450019,False
2,5,2,6.382750844097339,1.2387352570367802,7,1.086794465950368,False
2,5,3,257.49664452142093,8.538336473331226,4,1.0661902606606075,False
2,5,4,82.48988506704198,4.391899359952082,4,1.0392186176135694,False
2,5,5,46.35314961561305,3.4061498360052824,4,1.0073716948644909,False
2,5,6,4.431298389806494,1.3628263845637314,6,0.9721553230522654,False
2,5,7,10.000996630425112,2.685021416938208,5,0.9349440001928361,False
2,5,8,19.45212445770762,3.3861266101897343,5,0.8968968387807011,False
2,5,9,20.71789695322393,2.362270428688799,5,0.8589278787507908,False
2,5,10,0.62315628134534,1.1506314933628041,5,0.8217147372984511,False
2,5,11,5.244597279191299,2.2060787343755104,2,0.7857287380641089,False
2,5,12,68.24724824244272,9.739787433201007,1,0.7512733478244713,False
2,5,13,-0.37236834744901215,2.3034988613422014,1,0.7185225205738355,False
2,6,0,1.870005513158922,2.3099324392605594,2,0.9412433611677021,False
2,6,1,112.85160643962182,5.5340474648524935,4,0.9385002929769571,False
2,6,2,163.89104457423244,6.905952488070759,4,0.9304127822813621,False
2,6,3,5.687116675077704,1.7778716935274184,4,0.9173861092481946,False
2,6,4,4.035120048332627,1.7885265855398618,4,0.9000349651175901,False
2,6,5,38.39871251060698,3.4269647023921967,4,0.8791084096861305,False
2,6,6,8.53851298946388,2.0742609959985487,6,0.8554104903955139,False
2,6,7,11.311048778565986,2.151315780834639,5,0.8297306096053839,False
2,6,8,25.657884908165304,2.813535074428937,5,0.802792016064511,False
2,6,9,4.863011171571735,3.8877532151182193,1,0.7752206824590968,False
2,6,10,79.16059190677373,10.13583696124479,1,0.7475323157857365,False
2,7,0,16.53288987086028,3.4605191527649484,2,0.8183080977839428,False
2,7,1,-0.7384232555831297,2.014332445571272,4,0.8165036481619452,False
2,7,2,19.00423571823005,2.8758776408392053,4,0.8111610890934648,False
2,7,3,15.491770658001064,4.042845704217923,4,0.8024852293723383,False
2,7,4,7.876046652468628,1.977195692711232,4,0.7907937539104268,False
2,7,6,122.63950912705855,13.35745792164304,1,0.7600113892296002,False
3,0,0,-0.30428797925471435,1.3222658639942713,2,1.9323434422134045,True
3,0,1,124.27812832302094,3.000292861811326,7,1.9089368433500282,False
3,0,2,204.5660468603697,4.893754939152566,11,1.8435118004898206,False
3,0,3,281.5927839943402,10.174642222336944,7,1.7479851849775474,False
3,0,4,945.2132247654628,15.956616979537408,7,1.6361835570897532,False
3,0,5,98.04968366454865,2.6328886196944192,9,1.519676154516219,False
3,0,6,345.3092694494327,11.413975624571764,9,1.4062253731697218,False
3,0,7,23.96361699239195,1.6539408565594087,7,1.3001282488126062,False
3,0,8,56.234566044492006,2.264065744988896,8,1.2032330668163245,False
3,0,9,158.06397602646857,4.504961500354268,7,1.1159076977461995,False
3,0,10,44.21291441196563,2.1975668933417447,7,1.0377322736206283,False
3,0,11,61.973594302072385,4.846678800388725,6,0.9679281133155815,False
3,0,12,114.38675320974858,5.08319900401273,5,0.9055993202446035,False
3,0,13,131.26920507481287,6.237872975266302,4,0.8498580062431629,False
3,0,14,18.99961145628156,3.1463753519100477,3,0.7998826461938155,False
3,0,15,57.721223506607366,8.28249217639586,1,0.7549401445062626,False
3,1,0,46.36670932977957,1.2114452215116494,9,1.8384697016436833,False
3,1,1,394.7412019899599,6.288234217609963,14,1.818276712254363,False
3,1,2,294.77641652153574,5.588499216386838,13,1.7614697118203664,False
3,1,3,120.78329654721628,3.1883583217489875,14,1.6775795973631074,False
3,1,4,125.25027618070703,2.31638647912955,14,1.5780120999980203,False
3,1,5,31.171370834728638,1.0607709327756387,15,1.4727273854930232,False
3,1,6,161.3410896401633,4.077600733368041,15,1.3687789469622489,False
3,1,7,4.44728704471257,0.7635358015114174,15,1.270363002570064,False
3,1,8,295.83749780907476,6.074177266828794,17,1.1795231309287546,False
3,1,9,29.484450102969348,1.428301847691098,12,1.0969164162952618,False
3,1,10,89.5271010225195,2.6268288325226914,12,1.0224066202681248,False
3,1,11,20.520042744790377,1.4719722171479046,10,0.9554560263055825,False
3,1,12,29.8014362357179,2.032027672209379,8,0.8953602301664942,False
3,1,13,39.32107638071568,2.6831869104421395,7,0.8413785346553934,False
3,1,14,104.13107099144067,5.176072347788912,5,0.7928007630125726,False
3,1,15,40.1030757004651,7.229803302664767,1,0.7489775385752606,False
3,2,0,167.65365043574832,6.587666902634818,7,1.6222063200867183,False
3,2,1,169.35735480902812,2.416842739104009,15,1.6082833621089345,False
3,2,2,503.9134717341326,7.98028509798733,15,1.5685715034296521,False
3,2,3,545.9355789768124,7.451452431129702,12,1.5084574848623593,False
3,2,4,78.28067075378515,1.9770171464631752,11,1.434837080645533,False
3,2,5,313.9092696415933,4.794775053248294,13,1.3543213883420733,False
3,2,6,99.83407349905518,2.54564270962845,14,1.2721703230366648,False
3,2,7,131.23056780175511,3.0214842886345035,12,1.192005932987187,False
3,2,8,130.16195484381052,4.191089046048726,10,1.1160071979972561,False
3,2,9,315.9121640349534,6.95797412568307,8,1.0452782549292947,False
3,2,10,240.19672042941258,6.956188934576208,6,0.9802073651435531,False
3,2,11,19.257853118300957,2.034727299980631,6,0.9207471080274692,False
3,2,12,73.43167585712858,4.125773133326076,5,0.8666086191858774,False
3,2,13,34.22616163625379,2.6750362054687034,6,0.8173862552603636,False
3,2,14,31.936193589308797,2.9976184754534367,5,0.7726329552705615,False
3,2,15,13.495890214362324,4.339413462375426,1,0.7319032111301436,False
3,3,0,264.6308570706766,19.384616795906304,4,1.386427528416979,False
3,3,1,278.86548432131195,9.290357908252775,12,1.3777056343453076,False
3,3,2,15.14033689390699,1.5789478101916696,13,1.3524955828451164,False
3,3,3,215.67491921077533,5.85685391738927,14,1.313389016646724,False
3,3,4,16.31475962041983,1.1526346191479624,14,1.2639321781926507,False
3,3,5,242.4438716095799,4.043143340758605,13,1.2078568121274713,False
3,3,6,2.9890659773392243,0.6718607691617856,12,1.1484953701554481,False
3,3,7,294.64600793735275,4.870402110763261,13,1.088482344286419,False
3,3,8,40.53107878461316,3.065011450121152,10,1.029699031862462,False
3,3,9,33.50562191745421,2.101959605537185,7,0.9733628688909066,False
