run,h,k,l,omega,x,y,module,lp,d,counts,sigma_counts,I,sigma,background,nframes,dx,dy,domega
1.0,0.0,0.0,-8.0,29.070038453954425,148.12067213810914,234.70207204639476,0.0,0.3843266408696818,1.5407276287817793,122.35164835164835,11.788458657399111,47.02299801585755,4.53061871682932,10.64835164835165,4,0.0,0.0,0.0
1.0,0.0,0.0,-7.0,31.262479412305623,171.69950500398696,255.31134256282616,0.0,0.3316668308246161,1.7608315757506052,8.0,4.886957431897322,2.653334646596929,1.6208416838121895,9.999999999999998,5,0.0,0.0,0.0
1.0,0.0,0.0,-6.0,33.432779868426906,194.64218359275728,274.80472737683874,0.0,0.280831665007181,2.054303505042373,424.05882352941177,21.459142799482493,119.08914547275104,6.0264068020055275,22.941176470588236,4,0.10525279159517709,-0.27757204072025843,-0.005225747652126245
1.0,0.0,0.0,-5.0,35.58462755503868,217.12028047414773,293.442000379644,0.0,0.23158145999280536,2.4651642060508476,8.558139534883722,6.011706625367393,1.9819064483105204,1.3921997973510019,17.441860465116278,4,0.0,0.0,0.0
1.0,0.0,0.0,-4.0,37.72145246378767,239.28791391606208,311.4490955870465,0.0,0.18366174851969522,3.081455257563559,40846.41379310345,202.50712763252022,7501.923778000376,37.19281314868975,102.58620689655173,5,0.0,0.0,0.0
1.0,0.0,1.0,-13.0,4.682221641617957,30.69295469762693,66.26696524160292,0.0,0.6338901775016585,0.9364888752282234,64.93103448275862,9.34062763488382,41.15914497364217,5.9209321094534015,14.068965517241379,5,0.0,0.0,0.0
1.0,0.0,1.0,-12.0,6.169916692496656,59.91476336390855,100.97173221657533,0.0,0.5744335326536207,1.0123817180139159,47.65517241379311,8.070242555394069,27.37472903887255,4.635817940466598,11.344827586206897,5,0.0,0.0,0.0
1.0,0.0,1.0,-11.0,7.427040254202296,87.14492362164653,131.67886274171687,0.0,0.5167514256896444,1.101426919043614,141.23333333333335,12.5840375078907,72.98252635490078,6.502819323134479,10.766666666666666,4,0.0,0.0,0.0
1.0,0.0,1.0,-10.0,8.407179831415391,112.75951225027097,159.23364917264394,0.0,0.4611180262567955,1.2072858430475188,102.4888888888889,10.69297681127289,47.25947415769647,4.930724362023838,7.511111111111112,4,0.0,0.0,0.0
1.0,0.0,1.0,-9.0,9.039225299424885,137.0412060613887,184.2825989393351,0.0,0.4076651633403678,1.335074366032376,14.230769230769232,5.549668149362386,5.801388862920619,2.2624063725946537,10.769230769230768,4,0.0,0.0,0.0
1.0,0.0,1.0,-8.0,9.213419309357391,160.1962120727627,207.33227332529756,0.0,0.35644745741219064,1.492131628529498,1333.6896551724137,37.150799806709955,475.39028656314815,13.242308131931066,29.310344827586203,5,-0.14495390470125358,-0.7729474053159038,-0.00041202975175202994
1.0,0.0,1.0,-7.0,8.756422016935744,182.35810065695594,228.78908451023014,0.0,0.30750452146583546,1.6892983730398212,83.39325842696628,10.317568300202316,25.643804026061016,3.1726989028447865,14.606741573033707,5,0.0,0.0,0.0
1.0,0.0,1.0,-6.0,7.385093364558742,203.5750488568934,248.98708581296768,0.0,0.2609362050982393,1.943093925676899,300.40000000000003,18.170305445974208,78.38523601151108,4.74129054854838,18.599999999999998,4,0.30340786330384617,-0.5092421400150329,0.0507199225739301
1.0,0.0,1.0,-5.0,4.618153002675172,223.76786459549743,268.20805031069693,0.0,0.21702244523607947,2.2794437297347576,1966.0795454545453,44.782167613426495,426.68339048318506,9.718735518437784,24.920454545454547,4,0.37953388050598846,-0.4701304387272103,0.01832925676796915
1.0,0.0,1.0,-4.0,-0.3918164086270508,242.6254630744399,286.69651273446345,0.0,0.17645907291495588,2.739692111171832,13267.724137931034,115.51512778989381,2341.2103010706924,20.383692357457317,48.27586206896552,4,0.0,0.0,0.0
1.0,1.0,-1.0,-11.0,28.592498181576445,12.905114326212697,236.18426393693343,0.0,0.6956423733868325,1.0823121594735612,20.909090909090914,5.950684035963241,14.545249625361047,4.139547966052604,9.090909090909092,4,0.0,0.0,0.0
1.0,1.0,-1.0,-10.0,30.920972654058147,41.849179466052135,259.79853501099194,0.0,0.6300861019073369,1.1822160527498975,215.67045454545456,15.38587265901219,135.89095600112896,9.694424528159663,13.329545454545453,4,-0.8720518571700282,-0.41189629946995865,-0.06885695787973845
1.0,1.0,-1.0,-9.0,33.24009970349357,69.0243280067909,281.60369306690035,0.0,0.5676867716728186,1.30136683650933,512.4883720930233,23.377484047925964,290.93286947334656,13.271088448999905,21.511627906976745,5,-0.6384559690721971,-0.32460791035953207,-0.039109174522145906
1.0,1.0,-1.0,-8.0,35.55873545610021,94.76534121078681,301.9925711830776,0.0,0.5082711422738034,1.4454593241470852,530.4606741573034,23.65196295441502,269.61785278526446,12.021610227858204,18.539325842696627,4,-0.41092620812945313,-0.20956305916899964,-0.006024955758540784
1.0,1.0,-1.0,-7.0,37.8874193868441,119.34455813339073,321.2857796742688,0.0,0.4516093175197365,1.62237444770846,944.8409090909091,31.26950217910297,426.69895811927285,14.121598538286605,21.15909090909091,5,-0.21153298693556621,-0.16389309235353267,-0.10273840011473112
1.0,1.0,0.0,-11.0,17.93198209733515,33.385580482516986,209.1038204028758,0.0,0.6462313713449133,1.1004943610661775,130.88636363636363,12.012217007614229,84.58287426307625,7.762671469723234,8.113636363636363,4,0.0,0.0,0.0
1.0,1.0,0.0,-10.0,19.51687753030299,61.44265061537939,233.562002599404,0.0,0.5831585231032069,1.2060228136258184,209.96629213483146,15.129300057747013,122.44363282280482,8.822780277261012,12.03370786516854,4,-0.7743871423255086,-0.664198208186491,0.015357998639121462
1.0,1.0,0.0,-9.0,20.947453931532294,87.86192917147855,256.0573467427878,0.0,0.5230067814715706,1.3333193145447002,49.81818181818182,7.903341693066002,26.055246931492793,4.133501301760524,8.181818181818182,4,0.0,0.0,0.0
1.0,1.0,0.0,-8.0,22.18901720451342,112.9488442860194,277.0044742455211,0.0,0.46563928412175715,1.4896162852090693,139.77380952380952,12.848304943038091,65.08417660563751,5.98267551585429,16.226190476190474,5,0.0,0.0,0.0
1.0,1.0,0.0,-7.0,23.1885850126356,136.94809033948502,296.74031703563503,0.0,0.41086832081992686,1.6855547751840687,93.39999999999999,11.120751373495906,38.37510116458117,4.5691644430841585,19.599999999999998,5,0.0,0.0,0.0
1.0,1.0,0.0,-6.0,23.86351552084136,160.0558255909275,315.5454843013378,0.0,0.3584848572885396,1.9372569411979106,1796.6896551724137,42.92837087245427,644.0860346262782,15.389170905841272,29.310344827586206,5,0.07392636307389466,-0.35578181044257917,-0.058746087788737356
1.0,1.0,0.0,-5.0,24.08023586077138,182.42535162675537,333.6597067387344,0.0,0.30828522771282174,2.2698016810463897,2.954545454545455,6.294264738239195,0.910842718242428,1.9404288381128547,23.045454545454543,4,0.0,0.0,0.0
1.0,1.0,0.0,-4.0,23.611753205032443,204.1647377501309,351.2932579369235,0.0,0.26010299839263973,2.722592501240693,479.9425287356322,23.133265484816793,124.83449078028359,6.01703171521381,35.05747126436782,5,0.38291731794777206,-0.15310509934261063,0.04910446981918071
1.0,1.0,0.0,-3.0,22.045697138433297,225.31987585388143,368.63545037581827,0.0,0.21386254132330473,3.354287320693612,4298.372093023256,65.70205789039633,919.2607793671259,14.051209070611046,11.627906976744185,4,0.4909109119352877,-0.19379476001921603,0.013813881659697103
1.0,1.0,0.0,-2.0,18.565546554725245,245.82219616890632,385.86048317668997,0.0,0.16969853968667828,4.225191271569648,-5.1724137931034475,1.7936191418766938,-0.8777510673448875,0.30437454913054796,5.1724137931034475,4,0.0,0.0,0.0
1.0,1.0,0.0,-1.0,11.377460797207391,265.33075749973034,403.1291408500198,0.0,0.12828459766032999,5.2474823792298695,8545.818181818182,93.01177389258109,1096.2968471328782,11.93197799148335,68.18181818181819,5,0.7268083208791722,-0.0073098833607900815,-0.05924231295869298
1.0,1.0,0.0,0.0,-3.804501924992877,282.70670058286754,420.57812896512735,0.0,0.09189937743567332,5.794697667557788,10.172413793103441,10.778441070692349,0.9348384946042625,0.990532024123719,66.82758620689657,5,0.0,0.0,0.0
1.0,1.0,1.0,-12.0,4.489016617801099,13.019594702486813,150.9119386799901,0.0,0.6863340543698132,0.9975357084078733,7.627906976744186,3.860456010076119,5.235292321704621,2.6495624251118555,4.372093023255814,4,0.0,0.0,0.0
1.0,1.0,1.0,-11.0,5.419549074308236,41.86974614160445,179.46169107842434,0.0,0.6241008153836806,1.0823555052407445,18.767441860465116,5.246802317528382,11.712775767782098,3.274533604526448,5.232558139534884,4,0.0,0.0,0.0
1.0,1.0,1.0,-10.0,6.074763667348549,68.6640059640453,205.24589914860923,0.0,0.5647387922489153,1.182261084287841,280.69767441860466,17.19452539686921,158.52086563824204,9.710415505921219,9.30232558139535,4,-0.551644540356051,-0.8114572047899458,0.011320353656702586
1.0,1.0,1.0,-9.0,6.395853122337371,93.734773317692,228.84006788689328,0.0,0.5083343568918868,1.3014116167025978,528.2808988764045,23.537566639366386,268.54333098860496,11.96495380042224,16.719101123595504,4,-0.4821331877163857,-0.8469728422141998,-0.035336912308570056
1.0,1.0,1.0,-8.0,6.299621115419058,117.32141497270142,250.69755044017552,0.0,0.454907752171652,1.445499741247652,641.2441860465116,25.769443608755182,291.7069512675592,11.722719666772965,14.755813953488373,5,-0.3298743253486265,-0.5962015163750323,0.025778172558211132
1.0,1.0,1.0,-7.0,5.667472305602558,139.58127003813334,271.1837608311628,0.0,0.40446839172208704,1.6224019799407574,1000.720430107527,32.275283934586184,404.75978292902664,13.054332185395788,26.27956989247312,5,-0.07171717045690684,-0.5901935797007809,0.0030264049419184147
1.0,1.0,1.0,-6.0,4.328553204684624,160.5886589041682,290.59989997460445,0.0,0.35707133914934813,1.8430306186702408,92.5505617977528,11.1780135250123,33.047153040148096,3.9913482584056674,20.449438202247194,5,0.0,0.0,0.0
1.0,1.0,1.0,-5.0,2.0345321802312526,180.3197973830658,309.1996326833311,0.0,0.31288623419812284,2.122150819588754,1943.3529411764703,44.57872783939159,608.0483834825519,13.948070279010256,27.647058823529413,4,0.1994255344118585,-0.43635609930385044,0.018709461668915406
1.0,1.0,1.0,-4.0,-1.575235265738371,198.61821023716692,327.2006624507145,0.0,0.2722943953729125,2.477929013688368,783.4719101123596,28.74292808078607,213.33501005570582,7.826538223004751,27.528089887640448,4,0.3453401245470502,-0.3949445876093023,-0.03895968881551504
1.0,2.0,-2.0,-8.0,36.668540294350436,36.13265950660275,368.2269345230354,0.0,0.6465716306349238,1.2390737454858318,283.4888888888889,17.193220024614785,183.29587315577163,11.116648307180206,7.511111111111111,4,-0.5499297922705324,0.21149633885113417,-0.01889025772636188
1.0,2.0,-1.0,-9.0,25.91914444550244,33.75507821812894,323.346851746256,0.0,0.6514760652507645,1.2132576829019062,120.50574712643679,11.77310037568995,78.50660997803466,7.669893108556786,11.494252873563218,4,0.0,0.0,0.0
1.0,2.0,-1.0,-8.0,27.33651421162361,60.546368345889334,343.0527594195574,0.0,0.5889524015083049,1.3273985782089999,13.275862068965518,5.645597445027061,7.818850847610254,3.3249881731978377,11.724137931034482,5,0.0,0.0,0.0
1.0,2.0,-1.0,-7.0,28.596086468373272,85.97632087028894,361.8291939660027,0.0,0.5295148391853008,1.4603661098261,376.23333333333335,19.833254901805706,199.2211329961497,10.502002779850727,10.766666666666666,4,-0.3102105068972776,0.02507252121131387,0.01983546971555583
1.0,2.0,-1.0,-6.0,29.657176732233182,110.30341232093241,379.9312185938837,0.0,0.47287049643160156,1.6149732832280221,620.7126436781609,25.442860423283676,293.51669595746375,12.0311780389981,17.28735632183908,4,-0.2130862437939527,0.028947606098199685,-0.009139818976326097
1.0,2.0,-1.0,-5.0,30.458902980771512,133.74837535778624,397.5805262841575,0.0,0.41870418614929955,1.7928786218124446,1.9302325581395345,2.975381228670054,0.8081964523346943,1.245804575834198,4.069767441860465,4,0.0,0.0,0.0
1.0,2.0,-1.0,-4.0,30.907384952049597,156.50615594032928,414.9760205475869,0.0,0.3666863658390526,1.9922589283709264,-3.3636363636363624,4.6824800944276035,-1.2333995941859037,1.7170016089393618,16.363636363636363,4,0.0,0.0,0.0
1.0,2.0,-1.0,-3.0,30.851604990004432,178.7570951452314,432.302334539356,0.0,0.31647341363867004,2.2034840302794376,765.8390804597701,28.463738976413016,242.36770809100355,9.008016638785492,28.160919540229884,5,0.22207002639879647,0.10577453850555685,-0.10833863430535473
1.0,2.0,-1.0,-2.0,30.03424504448961,200.68015680175552,449.73722447439775,0.0,0.2676974477630398,2.403296312830943,3243.593023255814,57.255966268476676,868.3015739075835,15.327276039277903,22.406976744186046,4,0.4238337780079746,0.19468261399060793,-0.05202262727050311
1.0,2.0,-1.0,-1.0,27.980959652104588,222.47429774318226,467.45879447699485,0.0,0.21993549817114155,2.552582493582333,374.123595505618,20.353047923537297,82.28305935510676,4.476357734364293,25.876404494382022,4,0.5489104129732425,0.2643470773880381,-0.03689233308210049
1.0,2.0,-1.0,0.0,23.714288136822518,244.4061944009552,485.65419545172136,0.0,0.17262294301858508,2.6083704364165894,26844.64875701684,164.25224386688814,4634.0022727364485,28.353705733708573,86.35124298315958,5,0.664793974721988,0.2124368006089412,-0.027725004467555436
1.0,2.0,-1.0,1.0,14.849479243095857,266.9585172105774,504.53502518031087,0.0,0.12476330850758646,2.5511323935740986,576.1818181818181,25.021560950442204,71.88634993828026,3.121772728201399,31.818181818181817,5,0.8131130846729775,0.36314555139642835,-0.049495289308952195
1.0,2.0,0.0,-10.0,14.326112605529403,19.60102324807363,276.0558909141008,0.0,0.6827414822023619,1.134900840523195,54.2906976744186,8.159154096177517,37.06651140003288,5.57059296114171,7.709302325581394,5,0.0,0.0,0.0
1.0,2.0,0.0,-9.0,15.167398190358313,47.02492034297987,297.65604789407723,0.0,0.6196260692756682,1.2389844825112437,53.772727272727266,8.369964256368874,33.31898363423252,5.1862480521516865,10.227272727272727,5,0.0,0.0,0.0
1.0,2.0,0.0,-8.0,15.74826787650889,72.79468484158448,317.8910181607152,0.0,0.5598335397903762,1.3612962506203465,195.79545454545456,14.7672192528861,109.61286239304754,8.26718462720382,14.204545454545453,5,0.0,0.0,0.0
1.0,2.0,0.0,-7.0,16.005044953335897,97.17649036031814,337.0774234170731,0.0,0.5031847271180336,1.5058633833758528,23.875,5.820805960070597,12.013535359943052,2.928940658625147,6.125,4,0.0,0.0,0.0
1.0,2.0,0.0,-6.0,15.847090111628603,120.37519680137775,355.48008139288953,0.0,0.44948683563684905,1.6771436603468062,245.51111111111115,16.573547270750534,110.3540124470202,7.449591318007394,18.488888888888887,5,-0.1705784562847441,-0.264558621882486,-0.09709011162860293
1.0,2.0,0.0,-5.0,15.142928015960223,142.54133526674195,373.3262919195749,0.0,0.3985627990715913,1.8790927622601787,2.413793103448276,3.004904609288978,0.962048135690048,1.1976431920213415,3.5862068965517238,4,0.0,0.0,0.0
1.0,2.0,0.0,-4.0,13.697422545129399,163.77063836976367,390.81628457956367,0.0,0.3502829320293945,2.112595635784824,-3.534090909090909,2.9794084983432536,-1.237931725694792,1.0436359445129701,7.53409090909091,5,0.0,0.0,0.0
1.0,2.0,0.0,-3.0,11.213571647608973,184.09366276267977,408.1308214927182,0.0,0.30460771821065474,2.369690895286171,257.62790697674416,17.132638794434826,78.47544889157285,5.2187340101001345,22.372093023255815,5,0.41206992147286314,-0.029674955887685428,0.036428352391027374
1.0,2.0,0.0,-2.0,7.228636686007377,203.4492005936964,425.4363123576871,0.0,0.2616571437228105,2.6237411896149347,986.103448275862,32.148492418833655,258.02101169107624,8.411882701306443,29.89655172413793,5,0.5070296308025775,0.02313844839994772,-0.019882730907180957
1.0,2.0,0.0,-1.0,1.0132548545990403,221.6279689638096,442.8870046660403,0.0,0.22183564589069418,2.8215314953534856,3345.769230769231,58.16396940785684,742.2108783089034,12.902841721158499,24.230769230769234,4,0.6351086479821788,0.07209204611120867,-0.0009675644073183776
1.0,2.0,1.0,-10.0,2.9230809727950486,21.72274754835027,248.19581110502094,0.0,0.676134136379113,1.115003953468022,97.69662921348313,10.373622507776478,66.05602602040884,7.013960295418378,6.303370786516854,4,0.0,0.0,0.0
1.0,2.0,1.0,-9.0,2.98750541662028,47.80540165876221,270.824939081953,0.0,0.6167513315177793,1.2132187872249391,119.10344827586206,11.813553553542883,73.45721031249688,7.286024884104166,12.89655172413793,4,0.0,0.0,0.0
1.0,2.0,1.0,-8.0,2.669238010923408,72.06928174362017,291.9046605801149,0.0,0.5609034870502456,1.3273314224361348,18.95402298850575,6.37087564989613,10.631377587883392,3.573446367590239,14.045977011494253,5,0.0,0.0,0.0
1.0,2.0,1.0,-7.0,1.8831634672128814,94.71789972130249,311.7768485852711,0.0,0.5085628575425971,1.4602550907463088,397.4137931034483,20.629189229726457,202.10989424753214,10.491239423456655,17.586206896551726,5,-0.32391756314515874,-0.47026121568291046,-0.03337011002322354
1.0,2.0,1.0,-6.0,0.5163776316292115,115.87511120966941,330.7238688949956,0.0,0.4597213621185575,1.6147939412366163,579.5581395348837,24.64022354909724,266.4352573338738,11.32763713289674,17.441860465116278,4,-0.14758198758153185,-0.37797342273972845,0.023760753430576265
1.0,2.0,1.0,-5.0,-1.5802903458817354,135.58542275426322,348.98402647202045,0.0,0.41443418586088593,1.7925933027682996,56.7816091954023,8.808903241861692,23.532239978767546,3.650710643368269,13.2183908045977,4,0.0,0.0,0.0
1.0,2.0,1.0,-4.0,-4.60143463889537,153.80585986976232,366.7624237730487,0.0,0.37286749540026176,1.9918126615880147,-2.1136363636363638,3.27142493026818,-0.7881062970960079,1.2198080201390722,8.113636363636363,4,0.0,0.0,0.0
1.0,3.0,-3.0,-6.0,37.81456432367787,22.41672885124953,476.5013602046678,0.0,0.6766540686672214,1.150597943218215,5.595744680851064,4.524561009796604,3.786383405520835,3.061562616211944,9.404255319148936,5,0.0,0.0,0.0
1.0,3.0,-3.0,2.0,37.910297158484155,215.79788493110485,633.5199462790782,0.0,0.23212593698368117,1.3537107189715158,65.76470588235293,8.893059383042004,15.265693973397383,2.064309741940143,8.235294117647058,4,0.0,0.0,0.0
1.0,3.0,-3.0,3.0,32.27362564846197,246.34981861205313,658.8590966366783,0.0,0.16650414663524646,1.314510937505551,1130.0909090909092,33.9858684779181,188.1648224384317,5.658788028573476,15.90909090909091,4,1.246206435591887,1.1319370324386,-0.30140040116184963
1.0,3.0,-3.0,4.0,16.08706376253167,293.60210722370266,688.2762188321622,0.0,0.0683151800759984,1.2649923021393192,122.1046511627907,11.68453490165684,8.341601232303015,0.7982311059109752,8.895348837209301,4,0.0,0.0,0.0
1.0,3.0,-2.0,-7.0,29.281206601870082,26.621383400845218,430.1264937722238,0.0,0.6684152727687787,1.1942261378891086,166.96666666666664,13.709980144243664,111.60307004329373,9.163960117769168,13.033333333333333,5,0.0,0.0,0.0
1.0,3.0,-2.0,-6.0,30.21362766506138,52.65427254360381,448.01349260303436,0.0,0.6069195058186116,1.274392049938494,191.3370786516854,14.533002202263077,116.12620522005773,8.820362514658301,12.662921348314608,5,0.0,0.0,0.0
