h,k,l,I,sigma,multiplicity,d,absent_212121,Fc2,weight,phase_rad
0,4,13,43.274352553580826,7.853630855561814,1,0.8006896559671507,False,31.760715010298913,0.01591848479244619,-3.141592653589793
0,4,14,5.090014490799095,4.035170091916116,1,0.7586311235799691,False,4.401704352797025,0.061342542332195285,3.141592653589789
0,5,1,37.14070602591305,2.936245086255145,4,1.190881298556171,False,38.90769070408572,0.10057295051389366,1.5707963267948963
0,5,2,81.00052425189565,4.236616375706885,4,1.1745485866146823,False,68.37138492267303,0.04407205861392542,1.570796326794895
0,5,3,229.62147831596832,11.17519295024775,2,1.1487597496422584,False,237.68290779171625,0.005727849210409058,-1.5707963267948977
0,5,4,50.67428407539679,4.95973813845308,2,1.1153517426004302,False,55.16972271476602,0.03677613034080389,1.5707963267948957
0,5,5,72.89718506023772,5.954978566149273,2,1.0763945940545088,False,71.43681972582314,0.024926802952674854,1.5707963267948963
0,5,6,-2.642061240231252,1.9760848046259871,2,1.0339014524929642,False,0.623078829056618,0.2560775880671115,1.570796326794894
0,5,7,11.340650942580844,1.891420672732708,4,0.9896317321630056,False,12.192140955272684,0.2698983619425823,1.5707963267948915
0,5,8,11.52425139639502,2.2786798415084406,3,0.9450363015286468,False,15.430498979687632,0.1861492682887034,-1.5707963267949003
0,5,9,20.281060615772,7.520002947649198,2,0.9010498863879628,False,22.04904226580276,0.017554666668612513,-1.5707963267948999
0,5,10,37.39653378378866,5.391156710220312,2,0.8585182121352655,False,42.692229514378056,0.03270957448989951,-1.5707963267948946
0,5,11,17.368240018132955,4.852703657593986,1,0.8177622629191142,False,16.196064480937558,0.04202326394552485,1.5707963267948988
0,5,12,4.138729996212088,3.8190962872888665,1,0.7792585765475576,False,0.2635791871863352,0.06855102694715101,-1.5707963267949043
0,6,0,78.85663263562091,9.468183376068277,1,0.9970656993493436,False,75.4128115507043,0.010534978729891101,3.1415926535897927
0,6,1,73.50500609776408,6.375059980482673,2,0.9938194302590472,False,67.59109971139682,0.022223989348645754,-3.141592653589793
0,6,2,9.475207437605365,3.028122625300093,2,0.9842676257749146,False,5.099445213818946,0.10859846125703597,-3.14159265358979
0,6,3,12.361084339762373,3.318092431060843,2,0.9689422377496104,False,18.345048325679493,0.08888620780741929,1.9103419900241355e-16
0,6,4,7.02419663810946,2.797312586382823,2,0.9486414950854238,False,7.218104557302065,0.12704845325730063,-5.5964181799350695e-15
0,6,5,57.24841727006033,5.886225618845039,2,0.9243232024038008,False,58.13177179412702,0.026554574528867697,-5.927737482083393e-16
0,6,6,67.30822847165409,6.431721700274528,2,0.8969954950454242,False,57.212146487346764,0.022386537379620125,1.9443549572832392e-16
0,6,7,50.03346402747533,3.895557968609436,4,0.867625409347053,False,49.30094889437208,0.05752212528652023,-3.1415926535897922
0,6,8,22.879594304820863,4.703669943613893,3,0.837108363109739,False,18.14053718349496,0.04449485645098703,-2.4080667795640982e-15
0,6,9,2.0964685382340478,1.8008382948484705,3,0.8061045167327113,False,1.3985002890245337,0.3081271784100819,1.6040916770529065e-15
0,6,10,42.76928123191125,7.697253784647173,1,0.7750945009204595,False,46.37720579965413,0.01637079938650168,3.141592653589793
0,7,1,2.149149396885579,2.816546104325538,2,0.852580794863917,False,0.40927482953046534,0.12604280458576997,1.5707963267948837
0,7,2,44.80640863452265,6.560383868595758,2,0.8465270890389706,False,48.819273136181955,0.022188846758891673,-1.5707963267948961
0,7,3,8.71437631331203,5.096792773029989,2,0.8367179529338405,False,11.221127686955478,0.038351837742024844,-1.570796326794897
0,7,4,11.554745021715975,3.603423046522219,2,0.8235408800251802,False,9.694771292409243,0.07645018795418333,-1.5707963267948981
0,7,5,36.71659350096952,5.126919970620923,2,0.8074794348906387,False,31.560114712573345,0.03665413988084796,1.5707963267948946
0,7,7,3.803474926663581,2.234127558801386,2,0.7688532814675064,False,2.860851723007774,0.1999840485725875,-1.570796326794894
1,0,1,1074.3475367332894,19.79415414746721,5,5.24476544336384,False,1124.6212134104596,0.0006682556869951953,-1.5707963267948968
1,0,2,161.26582405022717,8.192629054863147,1,4.225191271569648,False,262.0717937425338,0.008764398717384797,3.1415926535897927
1,0,3,989.1664285959567,15.852090477808956,7,3.3527673677139767,False,972.2280640912442,0.0008993586948663882,-1.5707963267948977
1,0,4,121.98505778454634,4.734726375038598,8,2.721169710865761,False,125.85470441321986,0.02748583361174983,-3.1415926535897927
1,0,5,0.4328434329384822,0.938694520022916,5,2.268702132185143,False,0.5186807923941815,1.134605582880599,-1.5707963267948855
1,0,6,617.0364117230679,19.97032195895931,7,1.9363778049020064,False,584.6911212977867,0.0013928669083115173,-1.0547738388951734e-15
1,0,7,37.10237784846453,2.947211450770511,8,1.684963542359531,False,40.6867659423828,0.09911083965761602,1.5707963267948963
1,0,8,62.01439921066493,2.0510584753280243,9,1.4890634486519017,False,62.41565752753167,0.12990431830209276,-3.1415926535897927
1,0,9,28.95754826269872,1.510648632001537,9,1.3328732658948466,False,36.64686815775901,0.3005189076058971,1.570796326794895
1,0,10,141.65744442582977,3.6224740013202457,9,1.2056559975552348,False,131.60863078413095,0.033881435457541575,3.141592653589793
1,0,11,75.39500320486425,2.953725463753065,7,1.10010015810569,False,71.70968725275063,0.07400569080973858,1.5707963267948961
1,0,12,69.6548673961925,3.4835107374754952,5,1.0113273692906717,False,64.83759454454247,0.06208062553385437,2.8478741662114118e-15
1,0,13,16.201170442618253,1.902060934541632,5,0.9356474261276272,False,14.962568670604101,0.26105601732298744,-1.5707963267948997
1,0,14,33.23805116607957,3.0846744744205483,4,0.870426655350587,False,27.279297813062843,0.0972190826036902,3.1415926535897887
1,0,15,56.82656024243367,4.09993930766806,4,0.8135820767573183,False,64.79577290094602,0.049298287749393606,-1.5707963267948972
1,0,16,0.3898114493702328,1.951677670018353,2,0.7636451665820883,False,1.6310452681521765,0.26244105718163313,-8.559821280002248e-15
1,1,0,99.30460529294908,3.792163214301393,2,4.1622453957728585,False,74.54821609469624,0.04865990519255231,-1.5707963267948972
1,1,1,190.49723372899604,3.706824631834221,6,3.9443160705711713,False,206.12757426654449,0.019971393839923152,-2.925757585102817
1,1,2,155.18767490710135,3.291422089639714,6,3.448993255933844,False,145.5537641359035,0.03251881166124473,1.945825737022088
1,1,3,1474.3662350213062,34.43425840140261,12,2.924342449705268,False,1460.0869799804677,0.00032083005483436386,-1.1648277985923325
1,1,4,212.60236836780388,3.160069818112313,13,2.4768800793875383,False,202.97801821833323,0.02072645796981451,-2.778197785092816
1,1,5,579.7993018856205,7.113799780901001,14,2.121218180743673,False,570.688983474495,0.0028830742672725446,-1.5559761723396632
1,1,6,26.100386330189885,1.4346159237537746,15,1.842290594658749,False,30.742950693900834,0.35394964895287107,-2.13652825813366
1,1,7,408.53473432327024,6.084433618007692,17,1.6217979018104736,False,402.0844347354627,0.005432266769276236,1.9334056915945856
1,1,8,273.7854298147136,3.8536994786419614,16,1.4449718107491367,False,260.7373010912016,0.012804939323765006,1.07220469372126
1,1,9,269.2362763573418,3.9360262394116017,16,1.300972345278997,False,261.68585059631164,0.012768942636529185,1.2563255913284062
1,1,10,140.54698036648534,2.557388343978261,17,1.1818821805577415,False,131.82794312737892,0.04370964426283019,-1.069543156204205
1,1,11,12.496440852090718,1.286674127716801,13,1.0820292683948032,False,15.356195681892258,0.5428194032509063,0.9003240503092017
1,1,12,2.9576355404554646,0.8233903423539015,12,0.997235047364568,False,3.0513239902685934,1.4573423692849985,1.5279248626569415
1,1,13,111.68067468228747,4.83536604078767,10,0.9244509884422952,False,110.02289489979259,0.029082475986644398,-2.1469480791501345
1,1,14,17.520249592687218,1.7705388173094152,8,0.8613570771246883,False,15.209194644946438,0.2972104998107843,2.0688609681182992
1,1,15,43.08667818067582,4.10353695865219,6,0.8060995936890634,False,50.960694681414516,0.05279341766780815,-1.4963398064354603
1,1,16,17.534677274650456,5.555445274955005,1,0.757677433477308,False,37.2045784746525,0.0315374389369854,-1.967914392486076
1,2,0,1.5230840470189702,1.2638067824992767,4,2.6579678319288025,False,1.9590645626120207,0.6249343094826003,-1.5707963267949074
1,2,1,88.96867776608238,2.478858991041806,6,2.5982027228563385,False,91.24488152514989,0.07399892049139412,-0.7567946555267517
1,2,2,394.2516331927724,6.657724558955805,8,2.440654279754834,False,428.4272463538444,0.004978792920784421,0.19348913081695546
1,2,3,692.0821456124945,15.97290667664874,9,2.231798825304656,False,656.1587793428894,0.00152231379393618,2.5294931507028964
1,2,4,220.4159246652364,3.73970930865656,11,2.0126920193009266,False,226.41179579024524,0.016860396944618265,-3.1210965572487606
1,2,5,546.3622281826059,17.028214557392555,11,1.807478235778584,False,527.0450097495998,0.0018311503859816116,1.2355643804012926
1,2,6,20.97587889374065,1.513442791151347,12,1.6254868330609435,False,21.512318089938653,0.3703547078039981,-1.4153113360365372
1,2,7,123.42235369367572,5.956852924795957,12,1.4680005591862824,False,122.2314012816379,0.02040068561462507,-1.018486049239475
1,2,8,3.520316265054616,0.9667074796436596,12,1.3330299064456668,False,4.667492637626728,1.0514705238992919,-1.3704051989914892
1,2,9,301.4991525971795,4.880940566256707,13,1.2174626476675248,False,286.9591191706986,0.009954290514271498,-1.649239533870545
1,2,10,7.490162519261528,0.9783241491281838,10,1.1182193369134792,False,10.3566482533904,0.9646350282776206,0.533984144774657
1,2,11,7.500160167137525,1.0179738735553596,8,1.0325269455127375,False,7.89876994527122,0.9169697844692272,1.9440010372862944
1,2,12,27.08177795502589,2.434517870678636,7,0.9581196947003476,False,28.372870720804702,0.1508389030376112,0.01664617398717063
1,2,13,68.31950598615875,3.9981459232399263,6,0.8930453511095763,False,64.6710239262267,0.05027100215032089,2.378361970881102
1,2,14,44.594883538306696,4.262723324983161,5,0.8358374738781921,False,42.448357813623986,0.05038387313093111,2.9409241992885313
1,2,15,7.42803837216348,4.346259271740699,1,0.7849606164081671,False,11.958048754078494,0.05266424769642371,0.07250700575268419
1,3,0,303.12489588586,21.193255751998997,4,1.8856028874584665,False,295.4340354062916,0.001890086260900537,-1.5707963267948974
1,3,1,435.8081716367856,30.307582738116857,6,1.863896118303897,False,416.3797452674059,0.0009263753258946301,1.8120911430097824
1,3,2,63.56100924024423,5.724871418229895,8,1.8030955254624204,False,63.19805864472459,0.027485728978228357,0.7382198332975938
1,3,3,550.2733767822708,9.42709629727313,8,1.7137415534064688,False,525.0826388670315,0.002898462908655893,0.861637338735415
1,3,4,113.11310416591355,3.517110921023036,6,1.6083143266686055,False,105.19765508020184,0.04379082708531497,0.8341395925524737
1,3,5,29.675751896321767,1.630261576763817,11,1.4977747393109333,False,29.180034702392668,0.2913085426483281,1.94548743153819
1,3,6,68.1154014528487,2.9591977570891905,12,1.3891406765469492,False,59.87480546667669,0.08139228695519293,-1.270484696743458
1,3,7,196.1281983306017,3.719539496010439,12,1.286946799546655,False,185.14846776514185,0.021777621741424853,-2.946792193459337
1,3,8,46.1924227599883,1.6444393105831558,13,1.193116615198294,False,48.15452039659303,0.2112001217622206,-2.3374497725802734
1,3,9,403.8567271794069,7.983199025246082,8,1.1080460167149782,False,380.301135222588,0.0050168557355786845,-1.4044393828394597
1,3,10,31.614588372242007,3.0182101218017348,7,1.031722809502917,False,33.78126843370271,0.0990765390887068,3.077279788969007
1,3,11,44.40215293395802,3.440265535109992,8,0.963290218089104,False,49.58817992108378,0.0719584966602902,0.4167369446816088
1,3,12,50.371928760925314,2.9494350602218877,6,0.9019897560393833,False,50.51855079769351,0.09097823745874936,1.3981082116213956
1,3,13,62.33303128290512,4.128524945319401,5,0.8471268197223049,False,66.66086616068525,0.04790925233271967,1.8393749939134059
1,3,14,21.142646393422226,2.9278319155388486,4,0.7977421426959185,False,20.83211255523618,0.11152413461092205,-0.6091583754056711
1,3,15,-0.315395425454721,3.0990971153180533,1,0.7530545547589559,False,0.9092609447399238,0.10411532881535535,-2.2419974126767452
1,4,0,3.5869875040599166,1.7388635485071526,4,1.4481425757293511,False,4.567502427367557,0.328965586409855,1.5707963267948994
1,4,1,168.80699716857103,4.7424244310526165,6,1.4382363780274343,False,160.59227556543442,0.021505507623565033,-1.3827881355484493
1,4,2,37.11645480421152,1.8458166412672512,8,1.4097464569045837,False,36.5444582615793,0.21637692947839643,-0.31935457979336485
1,4,3,164.57957616263704,4.149100064688017,8,1.3657882308031464,False,170.0820753297606,0.02342381145097119,-1.3650759731984885
1,4,4,22.628279375035444,1.5736633228709846,8,1.3106265651505438,False,21.21633293442135,0.344861974405073,-1.4861509315286354
1,4,5,58.440193676450654,2.078425572793393,9,1.2486646990556372,False,57.06941887801234,0.13701985975673964,0.5147613332534454
1,4,6,37.98806716536316,1.6158627488680186,11,1.1836125722483564,False,34.01526036791147,0.26773745556893297,2.132095027882087
1,4,7,301.20878823857527,7.210660215870114,6,1.118428696285098,False,295.0377970448987,0.0076084782888150935,2.9927754949754983
1,4,8,42.33269657503552,2.1451080923462595,7,1.055178034771292,False,43.57742942013416,0.15928147201490056,1.552495373723986
1,4,9,2.0606950380973563,0.8997365700218635,7,0.9950132088208412,False,3.642199162071477,1.2221068263957275,1.7786780337226722
1,4,10,27.870555515150187,2.2759191229539284,6,0.9385982115085452,False,26.29739889560323,0.17160691003340123,-0.6209772219594953
1,4,11,241.81766562348136,7.9544329328832095,5,0.8862563248476991,False,233.6722302917716,0.008805599653175403,0.29103021614364055
1,4,12,33.08399911740613,2.810831802831329,6,0.8378746896856208,False,39.633340862369174,0.10913405307051043,-2.0937772422860776
1,4,13,22.45878043306675,3.104711425777193,3,0.7932507360959166,False,30.306052455367027,0.09681191910183679,-2.806183857727695
1,4,14,34.06001879000226,6.602489371159355,1,0.7520361203200934,False,29.94209667288457,0.022484331098743447,2.5850823321906864
1,5,0,14.968896076143553,3.0431530323707725,2,1.1717615677556672,False,13.567063916806154,0.10595414634152506,1.570796326794895
1,5,1,140.6213488481391,4.048838401513655,8,1.16650231227796,False,137.06526346588902,0.029766348077184455,-2.1073542549452804
1,5,2,96.46344788971363,3.2944287431854,8,1.15113951999729,False,89.69629765344752,0.05416257801599818,-2.8757276052812037
1,5,3,381.2963286818805,11.204987934280767,4,1.1268307295142692,False,371.58648244832347,0.003968333978225264,-1.47154727896854
1,5,4,8.212290548610152,1.947169162928516,4,1.0952480447549524,False,9.0615034245524,0.2590121781637811,-2.2871412142879763
1,5,5,35.39180912229576,4.300285834215262,4,1.0582913362157338,False,49.78681286334462,0.049227102426239844,1.1674780661759094
1,5,6,62.60236045056854,3.199948383410211,6,1.017790487697079,False,65.58663087465153,0.07145633516202464,0.8117516957836518
1,5,7,132.43681529694163,10.051715034517676,7,0.975488191590869,False,136.5995994187433,0.008511286233189934,1.3448905318540274
1,5,8,0.0228432929946873,0.9428179965981712,7,0.932658511040076,False,0.04711357111320053,1.1249768950749497,-1.881766446388898
1,5,9,55.16661258362643,4.8758219367870215,6,0.8903256451677128,False,63.66316853997102,0.03689491343588484,-1.3185738785216417
1,5,10,11.644579355692183,2.31298271596609,3,0.8492395030063001,False,11.958985063548868,0.18260311469743115,-2.656812238154111
1,5,11,43.819496998166,4.510126266328061,3,0.809833629672614,False,46.02508710192511,0.04507084423290964,2.101268856348671
1,5,12,10.44874031163179,2.848210890561419,2,0.7723540166232044,False,14.806906842061311,0.12087798201010795,0.41591800259364226
1,5,13,10.825286078215674,3.012358959209837,2,0.737026849519302,False,15.033743688614818,0.10820719561748846,2.38544511401157
1,6,0,26.07996750928354,4.723939532699992,2,0.9826258014382998,False,27.230389149663512,0.04354587336538266,1.5707963267948961
1,6,1,127.96583614138518,5.907497510812798,4,0.97951810547584,False,114.04742480271513,0.02101880634220762,2.7117420692665704
1,6,2,92.15169746634577,4.982368805694247,4,0.9703689992210384,False,90.10065716757485,0.03101582276180108,2.993132476912916
1,6,3,60.94600588705743,4.167446201310133,4,0.955674133749854,False,60.97534124236189,0.048279509979260594,0.9631470514431382
1,6,4,67.81333948671667,4.393916152144456,4,0.9361794354653794,False,57.635982721726656,0.044133519232574143,-0.5405723252366973
1,6,5,98.26476688957626,5.398652283071455,4,0.9127837179728991,False,99.19791241599587,0.02635310399139383,-0.0719758139332429
1,6,6,13.179549806537528,2.315566493413714,4,0.8864380796760909,False,13.131304474319663,0.18124425326002533,-0.564050766917733
1,6,7,42.58440924693174,2.9934277686678508,7,0.8580509537484674,False,45.01819182558316,0.09328849558558953,-2.429178743549999
1,6,8,39.607407507888894,3.21746541731555,5,0.8285024031113437,False,42.24489333499014,0.08408950321950638,2.8460241378465954
1,6,9,2.056003039248418,1.4255742200189294,5,0.7984121833812183,False,0.6042705095608757,0.49180466717732285,0.26717152531605176
1,6,10,-1.085861493527012,1.6604829609038778,2,0.7682895127469587,False,0.9764523086578188,0.36263614046202464,-1.525191261472104
1,6,11,12.262579161034708,4.4037621232186765,1,0.7385466079633236,False,11.89770632186683,0.051221270167879356,-0.022998820351631026
1,7,0,133.08304830234644,9.573724872775516,2,0.8454819057977523,False,131.8281764650186,0.009311295474516134,1.5707963267948957
1,7,1,44.34518028432069,4.002368869500912,4,0.8434998229023586,False,42.61002797810385,0.056504595473107565,0.3223560630509164
1,7,2,10.884793763392612,3.1803572153058592,4,0.8376361816093251,False,12.877558668149966,0.09757126012170514,-1.200290551867577
1,7,3,27.303877220813757,4.466350419422879,4,0.8281294427832391,False,21.278262749376893,0.04893245613135558,2.386557925678316
1,7,4,47.499494374651775,4.278850910180499,4,0.8153478551658295,False,46.107093557196464,0.04935697943512704,-1.6110867220725846
1,7,5,44.59883499759717,4.082896000854733,4,0.7997520475822577,False,40.370953743355514,0.05482135180460555,2.4799830877660054
1,7,7,15.470876365316014,3.5540333946850624,2,0.7621084862003291,False,11.695743980744714,0.0782339086238364,-1.2171192156599964
1,7,8,3.10526763363973,2.0879463077576355,2,0.7411540918854619,False,0.11781433292041692,0.22932434953991637,0.5116897032015904
1,7,9,32.95865662747442,4.8384027500017135,2,0.7193752517665162,False,42.66319118766952,0.040307502495224426,-1.4639732179889837
2,0,0,4278.556631314608,173.79777959301313,1,2.897348833778893,False,4322.444401414757,2.1318685015814205e-05,3.141592653589793
2,0,1,689.9346530499255,19.931934218985923,7,2.820927631877608,False,782.8398229892144,0.0011036789815089603,1.5707963267948968
2,0,2,261.0825893072808,5.937740862190832,5,2.623061955648428,False,231.6355326928637,0.011399200188202088,-2.557874963086359e-16
2,0,3,74.76322018796706,2.596650213350954,5,2.369690895286172,False,93.34834110014347,0.0736453901252798,-1.570796326794897
2,0,4,232.0566201898104,6.309610670506963,9,2.1110206628666908,False,254.2753373003044,0.01056399088337249,-1.128623672733754e-15
2,0,5,728.2443358523175,11.692704152740983,8,1.8779237892515248,False,729.6759132926891,0.0016252825886896715,-1.5707963267948974
2,0,6,114.88529063161675,4.905392969689264,8,1.6761461912039204,False,118.93678322684886,0.02739220189620319,3.1415926535897927
2,0,7,7.649526945578783,1.0935406715536138,8,1.505020915036282,False,7.0076088486855985,0.8046567747046756,1.570796326794899
2,0,8,117.36187591700134,3.299879019878877,8,1.3605848554328808,False,121.78272553297487,0.041812907564062425,-1.342230996123357e-15
2,0,9,26.214706595752865,1.6658891106674365,8,1.2383809997309092,False,26.747403644551078,0.2932083150244877,1.5707963267948943
2,0,10,48.19188108110591,2.731415119274609,8,1.1342136224849155,False,43.35381330383956,0.10775376046697861,-3.141592653589789
2,0,11,85.69314343705706,3.218446583693299,7,1.0450102327819664,False,88.96419061939093,0.05777664134619072,-1.5707963267948963
2,0,12,22.830176699811265,2.131564646079694,5,0.9680130751918222,False,20.782004347234817,0.2016848811428235,-3.141592653589792
