h,k,l,Fo2,sigmaFo2,kFc2,Fc_real,Fc_imag,weight,weighted_residual
0,2,5,134.5191896,3.754996963,140.6481257,-9.559980322,-8.881784197e-15,0.03291002991,1.111857758
0,2,6,2662.595732,57.74555595,2538.123526,40.61125412,-1.154631946e-14,0.0001029333571,-1.262846181
0,2,7,290.0580354,9.150538356,299.2455933,-13.94453079,-1.776356839e-15,0.006271454264,0.7275858065
0,2,8,2.554290222,1.066668424,2.987434683,-1.393282663,8.881784197e-16,0.8743907255,0.4050284551
0,2,9,273.3133024,6.625000459,278.8453689,13.46082697,-8.881784197e-16,0.008999217192,0.5247950762
0,2,10,265.067241,8.1045657,243.1649244,-12.57015083,1.776356839e-15,0.00775683482,-1.929000427
0,2,11,5.414868208,1.694344822,1.781668067,-1.075978075,7.105427358e-15,0.3451616678,-2.134521835
0,2,12,35.0291656,4.443209715,30.50449292,-4.452171948,1.154631946e-14,0.04796979645,-0.9909941834
0,2,13,166.4940384,14.73513593,173.8338622,-10.6281387,1.243449788e-14,0.004130994339,0.4717511116
0,2,14,7.140021707,2.672380479,6.109729341,-1.992512294,4.329869796e-15,0.1391304474,-0.3843010513
0,3,1,33.69595519,4.113994435,31.49627864,-3.552713679e-15,-4.523969266,0.0557201595,-0.5192362444
0,3,2,-0.1742066752,0.752834467,1.839150531,8.881784197e-16,1.093197582,1.764416099,2.674369061
0,3,3,59.51831695,4.185961289,60.70260681,7.993605777e-15,6.280492405,0.04828478219,0.2602334679
0,3,4,612.9333085,36.51837156,569.1177732,5.329070518e-15,19.23052311,0.0005981898854,-1.071636889
0,3,5,213.0032275,4.867085615,230.6617237,-3.552713679e-15,-12.24271643,0.0154986233,2.19836741
0,3,6,55.33419188,2.205288719,55.85626416,-4.551914401e-15,-6.024568775,0.1312510986,0.1891394429
0,3,7,278.6701215,6.605927634,276.6542777,2.220446049e-15,13.40783691,0.008808274554,-0.1891917877
0,3,8,83.23793901,3.20668185,79.58517148,1.154631946e-14,-7.191278398,0.06053815687,-0.8987452982
0,3,9,98.76214584,7.167717454,109.358765,7.105427358e-15,8.429791293,0.01662379423,1.36625701
0,3,10,29.39527328,2.444619065,30.68008642,1.33226763e-15,4.464967614,0.1480639983,0.4943843428
0,3,11,231.603098,9.709182703,237.9115317,-2.020605905e-14,-12.43362516,0.007015366671,0.5283804391
0,3,12,12.57788426,1.780620298,11.80546007,-1.82076576e-14,-2.769692035,0.3018420058,-0.424371008
0,3,13,1.752056132,3.229249746,0.69144926,1.33226763e-15,0.6703014857,0.09586977063,-0.3283940508
0,3,14,2.553614854,2.348342391,3.408445128,-8.881784197e-16,-1.488223566,0.1811403599,0.3638207861
0,3,15,21.69241901,5.820001732,26.34145961,1.33226763e-14,4.137232636,0.02915798297,0.7938566331
0,4,0,527.6877186,18.82612371,484.7031723,17.74712282,-6.217248938e-15,0.001652805607,-1.747524349
0,4,1,401.636489,15.78305366,407.1564902,-16.2656231,4.440892099e-15,0.002536233487,0.277992953
0,4,2,29.89400481,2.230624403,32.00088878,4.560065114,0,0.1730112308,0.8763503535
0,4,3,2.083495,1.105871767,0.3627594066,-0.4855113257,-8.881784197e-16,0.8150894433,-1.553519741
0,4,4,38.01722114,2.60721206,44.16396416,-5.357029627,4.440892099e-16,0.1234822043,2.159967634
0,4,5,17.2758758,1.956559384,18.28468527,3.446940355,-1.33226763e-15,0.2440968284,0.4984139842
0,4,6,119.5389867,3.794755323,119.5856311,-8.815146288,6.217248938e-15,0.03668273565,0.008933689815
0,4,7,95.05958658,5.250019897,102.9592768,-8.179424832,2.753353101e-14,0.02801481312,1.322220628
0,4,8,153.2876341,6.746017686,143.6536741,-9.661585307,6.994405055e-15,0.01500236808,-1.180007454
0,4,9,94.37806249,5.327624786,94.53185327,7.837528083,2.220446049e-16,0.02747246508,0.02549054379
0,4,10,70.95609879,4.625273038,70.17702208,6.752856042,-1.243449788e-14,0.03857363666,-0.1530120074
0,4,11,10.72895245,1.9919486,14.5376881,3.073531704,-3.796962744e-14,0.2456122234,1.887581962
0,4,12,193.8343743,15.9263139,187.4678823,11.03706145,-6.883382753e-15,0.003478719909,-0.375499987
0,4,13,52.80474157,5.844876548,38.33636556,-4.991091052,2.109423747e-15,0.02726869509,-2.389197022
0,4,14,6.171821672,4.096444409,4.999461524,-1.802401911,3.108624469e-15,0.05947021893,-0.2858978014
0,5,1,35.72898649,2.880590953,40.30320593,-1.776356839e-15,-5.117523206,0.1058569747,1.488252889
0,5,2,80.48774856,4.136809559,68.37295176,0,-6.665491648,0.04358505709,-2.529210311
0,5,3,233.0311609,7.837797338,246.8415571,4.884981308e-15,12.66482411,0.009065834897,1.314952422
0,5,4,48.46631217,4.614049193,56.38392693,-2.553512957e-15,-6.052958323,0.04272858774,1.63664179
0,5,5,73.48182839,5.813358776,75.04213408,-3.552713679e-15,-6.983009164,0.02587003418,0.250962131
0,5,6,-1.008654188,1.553340052,0.7162772384,-1.310063169e-14,-0.6822296642,0.414445014,1.110466072
0,5,7,11.86312591,2.897663379,12.53560112,-2.664535259e-15,-2.854056762,0.1173280172,0.2303441284
0,5,8,13.55110583,2.128449036,16.03988048,-1.221245327e-15,3.228424153,0.2129669385,1.148528216
0,5,9,23.58305703,7.211279444,23.5950098,7.771561172e-15,3.915616095,0.01904649594,0.001649590355
0,5,10,46.39398937,4.66666116,47.7810883,9.214851104e-15,5.572088974,0.04216760302,0.2848373222
0,5,11,20.05330419,5.120441498,19.31448971,-3.053113318e-16,-3.542677696,0.03762107972,-0.1433015953
0,5,12,2.922898703,2.758738151,0.2866240614,-1.110223025e-16,0.4315651297,0.1312624462,-0.9551265091
0,6,0,80.85340419,9.12788317,82.37627823,-7.316293296,2.664535259e-15,0.01121053651,0.1612416303
0,6,1,76.06778482,6.269560884,72.57794036,-6.867399992,3.219646771e-15,0.02246430215,-0.5230612371
0,6,2,11.63693167,5.924110562,5.640814212,-1.914524471,1.776356839e-15,0.02839540762,-1.010401973
0,6,3,11.3868941,2.982024987,19.3714645,3.547899027,-1.776356839e-15,0.1109980381,2.660168863
0,6,4,7.656331728,2.910465888,8.204948839,2.309021424,-3.108624469e-15,0.1173217442,0.1879137696
0,6,5,59.20309826,5.752878023,60.57732528,6.274008037,-1.554312234e-14,0.02758612189,0.2282463329
0,6,6,67.92166511,6.435108987,63.29432065,6.413164728,-3.552713679e-15,0.02194780395,-0.6855314226
0,6,7,59.25015442,3.976841348,55.1318236,-5.98537276,1.776356839e-15,0.052701506,-0.9454373242
0,6,8,29.87322246,3.980599241,20.12010603,3.615806294,-1.998401444e-15,0.06006605298,-2.390330516
0,6,9,2.914416376,1.592427176,2.016545106,1.144706092,7.771561172e-16,0.3931638633,-0.5629902479
0,6,10,53.44931627,8.362018159,52.83129594,-5.859164022,3.996802889e-15,0.01379415101,-0.07258556362
0,6,11,2.019304543,2.784373894,0.04857733843,-0.1776670461,4.218847494e-15,0.1289256604,-0.7076136374
0,7,1,1.484113967,1.998941566,0.3713939864,2.220446049e-16,-0.4912555361,0.2501407217,-0.5565165521
0,7,2,46.26758091,5.459175,53.98000085,4.662936703e-15,5.922519065,0.03151669842,1.369181513
0,7,3,12.91757751,4.532010205,11.86577878,2.331468352e-15,2.776758741,0.04833417725,-0.2312383193
0,7,4,11.93423028,3.298893373,10.35508121,2.220446049e-15,2.593980926,0.09081925619,-0.4758960504
0,7,5,47.60003787,5.582661436,36.55975308,-1.276756478e-15,-4.874068751,0.03011567798,-1.915916593
0,7,7,2.130153361,1.902350654,3.621943339,8.881784197e-16,1.534125363,0.2760126914,0.7837403584
0,7,8,23.3693885,5.761640104,25.83592001,-8.881784197e-16,-4.097339868,0.02968414981,0.4249609027
1,0,1,1073.625828,19.90840648,1088.653211,-1.776356839e-15,-26.59713165,0.0006974717504,0.3968685465
1,0,2,154.3046812,7.83863977,255.0098301,12.87266552,-5.329070518e-15,0.01206662496,11.06227838
1,0,3,979.54563,15.93310548,943.6606484,-5.329070518e-15,-24.76269716,0.0008949166279,-1.073504864
1,0,4,119.4978352,2.969985366,118.266018,8.766374325,-2.664535259e-15,0.04614126925,-0.2646007231
1,0,5,0.3057325647,0.7119920505,0.3483600697,-3.552713679e-15,-0.4757778378,1.972321213,0.0598657926
1,0,6,619.0856555,11.58447914,568.4982087,-19.2200527,1.154631946e-14,0.00208707049,-2.311060525
1,0,7,39.21306599,1.753178124,40.39333899,1.776356839e-15,5.123242359,0.2243394066,0.5590301801
1,0,8,62.50019328,2.031967442,62.76988555,6.386540819,-1.776356839e-15,0.1308123452,0.09754227246
1,0,9,29.24638269,1.463117789,36.43463426,8.881784197e-16,4.865721315,0.3435800974,4.213444398
1,0,10,142.0748286,4.662378093,134.3905164,9.344893047,-1.421085472e-14,0.02505982989,-1.216449443
1,0,11,79.97407619,2.971359973,76.62025075,1.842970221e-14,7.056052579,0.0685624285,-0.8781800172
1,0,12,72.75122057,3.555428735,68.81910927,-6.687203623,6.217248938e-15,0.05745627431,-0.9425285904
1,0,13,17.03954778,1.775930878,15.72799696,6.217248938e-15,-3.196882926,0.2928050149,-0.7096993064
1,0,14,38.3181055,3.213422958,31.22215165,4.504239121,-1.154631946e-14,0.08585506401,-2.079187907
1,0,15,68.70099834,4.487109334,76.6067137,-1.021405183e-14,-7.05542923,0.04101387172,1.601056133
1,0,16,2.418368907,1.732292793,2.381982931,-1.24411162,-4.440892099e-15,0.3326567121,-0.02098612093
1,1,0,98.3241137,6.399190308,71.94200369,-5.329070518e-15,-6.837247302,0.02014078213,-3.744102182
1,1,1,190.7292802,3.654669326,198.5806667,11.11142055,-2.360964153,0.02169362081,1.156411441
1,1,2,153.1339217,3.236596926,141.1191033,3.538536722,8.898203365,0.0316650518,-2.137998089
1,1,3,1488.800228,17.92299456,1425.870515,-12.05844365,-27.94861937,0.0004317589371,-1.30760452
1,1,4,209.7304254,3.106645447,198.5940489,10.64372927,-3.96957698,0.02030893458,-1.587038544
1,1,5,568.7902742,6.973466701,563.8568493,-0.2304627763,-19.14004585,0.002942912995,-0.2676315051
1,1,6,23.51547704,2.384607456,29.63397044,2.325342244,-3.721418083,0.1617067797,2.460416381
1,1,7,406.7353929,5.102672179,404.306663,5.791911065,15.13844252,0.005716651585,-0.1836327242
1,1,8,270.8625598,3.830054897,258.7091694,-6.278342305,11.34423942,0.01239169746,-1.352891133
1,1,9,269.5289272,3.933008256,269.2824007,-4.094132736,12.57847043,0.01236861251,-0.02741726041
1,1,10,143.3014217,2.791823318,136.2644282,-4.528402485,-8.248531133,0.03805747762,-1.372799611
1,1,11,14.89614798,0.9485934049,16.58334795,-2.096591199,2.525900492,0.909475245,1.609022067
1,1,12,4.001224452,0.7747411931,3.679912205,-0.06841864978,1.544839058,1.626987866,-0.4098448066
1,1,13,123.5618461,3.539506206,120.3627944,4.910618265,-7.355109343,0.03806785678,-0.6241665154
1,1,14,21.82532535,1.783730741,16.70439564,1.59585048,2.88232303,0.276977183,-2.695074729
1,1,15,54.51334796,3.029688217,58.58125836,-0.4350433616,-6.154418642,0.08436294593,1.181536783
1,1,16,37.2034613,6.468630056,44.90713488,2.119709034,-4.968653012,0.02320785326,1.173587182
1,2,0,1.832794398,0.6881706737,1.774895449,7.105427358e-15,-1.073931081,2.098186316,-0.0838673077
1,2,1,87.94238186,2.416902291,91.58008389,-5.636148928,-5.267125446,0.078113448,1.016693452
1,2,2,389.5095612,6.57440666,419.7561269,-16.21809986,3.119452251,0.00556270204,2.255895459
1,2,3,684.1896013,10.24934565,643.8544565,16.75824828,11.72766253,0.001899865839,-1.758106129
1,2,4,215.3657144,3.656548598,222.1823955,12.01111169,-0.3277651068,0.01814404575,0.9182058334
1,2,5,542.2838696,8.491024075,523.2622633,-6.001510129,17.43553732,0.002969455243,-1.036538844
1,2,6,20.01429958,2.016621183,21.23500263,-0.4881714389,-3.682418252,0.2258725247,0.5801519192
1,2,7,125.7103483,3.111612411,123.6230893,-4.6970025,-7.633381553,0.04183240265,-0.4269064861
1,2,8,3.977492382,0.6453400601,4.233328616,-0.3959054819,-1.610614151,2.321789889,0.3898284324
1,2,9,301.2530933,4.829701191,299.1900781,1.171712991,-13.89391788,0.009523437909,-0.2013257465
1,2,10,8.905081534,0.8666003766,11.26568294,-2.351447579,1.338335086,1.21600263,2.603094409
1,2,11,8.796200614,0.9366352893,8.578443505,0.7802224253,2.228346905,1.056053754,-0.2237769519
1,2,12,30.9991555,1.956803526,30.29288613,-4.436636485,0.02428053439,0.2130409654,-0.3259882397
1,2,13,73.54789576,3.580995264,71.46756735,4.89286391,4.743368472,0.05652307116,-0.4945893666
1,2,14,53.91022831,4.134555415,49.50543254,5.555878173,1.14055821,0.05073507532,-0.9921559282
1,2,15,11.64375578,3.343439663,13.01627695,-2.904384399,0.1501154955,0.08849081297,0.4082894358
1,3,0,298.7056217,9.104435093,294.2639134,-3.552713679e-15,-13.82797313,0.006127703224,-0.347695362
1,3,1,430.7089056,10.52518007,415.013934,3.965861906,15.93575242,0.003600508324,-0.9417647784
1,3,2,64.68451325,2.338203643,60.82059941,-4.671489306,4.206951886,0.1083086383,-1.271624779
1,3,3,543.0920867,9.305461607,521.9167311,-12.0022273,13.96740125,0.002840540072,-1.128576943
1,3,4,112.0343155,4.639659038,105.3308889,-5.54295115,6.141641297,0.03046648294,-1.170059699
1,3,5,30.65197895,1.147474405,29.53902466,1.578706668,4.086827442,0.4624733102,-0.7568689141
1,3,6,68.55465993,1.979445779,60.81382699,-1.928616005,-5.983084162,0.1227299131,-2.711832792
1,3,7,193.683986,3.686075548,188.3320184,10.86569649,-2.077229259,0.02111964053,-0.7777799457
1,3,8,49.29796943,1.586115603,49.86072046,4.002735642,-4.046928336,0.2126291727,0.2594942391
1,3,9,410.0987775,8.036117926,401.3082955,-2.736546416,-15.91482481,0.004630871005,-0.5981967255
1,3,10,34.67887607,2.316643375,36.82299082,4.877018266,0.3772148438,0.155058027,0.8442968138
1,3,11,52.19064126,2.258554547,53.02286819,-5.406950252,2.284551542,0.1324056925,0.3028273481
1,3,12,58.9299106,3.08733909,55.66304868,-1.086989905,5.915093436,0.07900689231,-0.9182549296
1,3,13,74.05245022,4.271927301,76.88810878,1.94151129,6.796503969,0.04313179682,0.5889151295
1,3,14,27.97159817,2.590134774,25.44244868,-3.298437112,-2.37756782,0.1348987447,-0.9289203019
1,3,15,2.682942798,2.489881249,1.03423663,0.4934688817,-0.6546265748,0.1611347237,-0.661816868
1,4,0,4.870944664,1.756119638,5.177109697,1.776356839e-15,1.834145174,0.3220290744,0.173741326
1,4,1,168.0541004,4.68616148,161.1343199,-1.848517051,-10.06420131,0.02110681075,-1.005318392
1,4,2,36.31885572,1.760652276,36.33020662,-4.622832445,-1.495595858,0.2332606453,0.005482149198
1,4,3,163.1249161,4.07635764,170.6253469,-2.118928628,-10.31419308,0.02465151628,1.177627739
1,4,4,23.1992561,1.474811958,22.04436291,-0.2985315678,-3.772971927,0.3760168557,-0.7081829651
1,4,5,59.49920088,2.057367204,60.46133979,-5.498743124,3.008593271,0.134790886,0.353238508
1,4,6,39.80994746,1.532649796,34.88807555,2.502564477,4.050612338,0.2648751134,-2.533091542
1,4,7,306.7388224,7.606629544,305.2786272,13.93718906,2.031001871,0.007015542699,-0.1223042451
1,4,8,46.74987071,2.21269724,46.00188898,-0.1332537153,5.465738226,0.1457083547,-0.2855178213
1,4,9,3.99133815,0.8103715378,4.051955775,0.4055386985,1.57114649,1.490224726,0.07399882055
1,4,10,31.03648799,2.285167152,28.92123897,-3.474719379,-2.592173039,0.1642325718,-0.8572177399
1,4,11,259.9997534,8.315082971,261.5792209,-12.46583559,3.818017045,0.007693462339,0.1385388583
1,4,12,40.61726934,2.784227365,45.4819003,2.755611069,-4.686231923,0.1082636762,1.600631223
1,4,13,31.57797399,3.264235154,35.36566756,4.514214422,-1.613225638,0.08655998115,1.114380266
1,4,14,34.7112153,6.567313092,35.72466189,4.030572369,2.639770803,0.02261727931,0.1524126615
1,5,0,17.16117556,2.886803915,15.12022277,-8.881784197e-16,3.134506096,0.116296755,-0.6960120466
1,5,1,141.7040882,4.049849737,139.8038876,4.827543569,-8.218239502,0.02900793447,-0.3236367703
1,5,2,97.15564825,3.304534004,93.03404914,7.518889571,-1.979866709,0.0515059225,-0.9353934672
1,5,3,386.3523273,11.21504686,389.3293124,-1.568731042,-15.82799636,0.003844400431,0.1845826909
1,5,4,8.7052796,1.633604554,9.358947339,1.589015098,-1.885863136,0.3653812194,0.3951210451
1,5,5,36.43888159,4.293079671,50.54068019,-2.198895187,5.292090297,0.05095399653,3.183197862
1,5,6,65.15959738,3.249543955,68.6345351,-4.63712335,4.805813452,0.06953749076,0.9163397631
1,5,7,144.9066708,5.129460303,147.5769846,-2.149259927,9.553862131,0.02211923902,0.3971434387
1,5,8,0.1836735873,0.7579444985,0.0966407406,0.1312241055,-0.2134887272,1.740613058,-0.1148244325
1,5,9,65.76475654,3.322579888,70.81893055,-1.741333227,-6.556366049,0.06697008582,1.307948422
1,5,10,12.33458576,2.860476809,13.42390403,2.602851794,-1.395715667,0.1202030655,0.377670062
1,5,11,52.48870552,4.323357889,53.50643632,2.998453506,5.077182897,0.04723446634,0.2211884398
1,5,12,19.48811546,3.426750139,17.95689058,-3.122559925,1.384924608,0.08275114799,-0.4404797939
1,5,13,14.51733498,6.99977127,18.53295017,2.495839597,2.411121144,0.02033079193,0.5725708524
1,6,0,31.1098376,6.478889342,28.73424947,-1.33226763e-15,4.321056578,0.02333883131,-0.3629198314
1,6,1,126.8082189,5.86025518,119.5350126,7.98947427,3.720512471,0.02048555572,-1.040997727
1,6,2,94.14713798,5.036179129,96.53489156,7.841721054,1.111680107,0.02999362745,0.4135271246
1,6,3,63.64073469,4.095798021,65.64167522,-3.658991207,5.409785335,0.0489699412,0.4427911901
1,6,4,67.30563667,4.219682407,62.66076946,-5.468836316,-3.287678405,0.04569806739,-0.9929382015
1,6,5,102.9393398,5.390467208,106.5353902,-8.299307431,-0.5901245638,0.0259107676,0.5788498167
1,6,6,11.49845378,2.167901855,13.70779906,-2.555367049,-1.541893013,0.2075209128,1.006455386
1,6,7,50.11326234,2.824875209,51.09186968,4.356704426,-3.770762457,0.09765505696,0.3058129256
1,6,8,47.39967463,3.376690648,48.34882028,5.36195627,1.632946117,0.07449291203,0.2590540223
1,6,9,2.78952821,1.341068714,0.750986192,-0.6660753736,0.2105583223,0.5538728234,-1.517136635
1,6,10,-0.09359750854,1.342697453,1.189802757,-0.08464959009,-0.8751964836,0.5546814857,0.9558372685
1,6,11,16.94199555,4.80833403,14.74060974,-3.094697598,-0.03609018104,0.04277451917,-0.4552906483
1,7,0,153.5070998,14.74771288,145.8381714,4.884981308e-15,9.734768519,0.004189305994,-0.4963702278
1,7,1,47.80871629,3.859013126,47.05470853,-5.212984916,1.844169693,0.05900022354,-0.1831481951
1,7,2,14.3923345,2.366972454,14.93808667,-1.060667851,-2.929464123,0.1727418847,0.2268267642
1,7,3,32.21747459,3.517733181,24.38636694,2.858788754,2.770126447,0.07513929416,-2.146627801
1,7,4,57.13386222,4.38133069,51.91877778,0.1927151533,-5.805145058,0.0451795478,-1.108491289
1,7,5,49.04460376,4.085808703,45.5053044,4.284506935,3.348487766,0.05302601267,-0.8150078339
1,7,7,14.7440411,5.248533455,13.63278317,-1.08660816,-2.770897356,0.03604545136,-0.2109794264
1,7,8,2.836041237,2.965416359,0.1402684894,-0.2487498921,0.1710848535,0.1136243169,-0.9086966376
1,7,9,49.53398734,5.539316317,51.73345643,-0.6644472434,-5.759768764,0.03040227108,0.3835048627
2,0,0,4310.273917,123.5886943,4206.730321,-52.28322396,7.105427358e-15,3.125509804e-05,-0.5788735079
2,0,1,733.1804086,12.78376211,762.5542539,8.881784197e-16,-22.2600122,0.001545063156,1.154606295
2,0,2,262.1510897,5.386997119,223.7421244,12.05768413,0,0.01100465787,-4.02921906
2,0,3,73.59359312,2.138544305,91.38884235,5.329070518e-15,7.706134981,0.1058448926,5.789472937
2,0,4,233.6338988,4.016739162,249.9102599,12.74330469,-5.329070518e-15,0.0153232018,2.014800623
2,0,5,715.6238906,11.43601108,728.7159049,7.105427358e-15,21.76051393,0.001690079487,0.5382202534
2,0,6,115.285368,3.126230672,119.3357359,-8.80593107,1.776356839e-15,0.04600882066,0.8687904191
2,0,7,7.399840086,0.8607097619,7.185510176,0,-2.160821181,1.265657506,-0.2411242448
2,0,8,117.8010987,3.273980749,125.9533796,9.046798897,-6.217248938e-15,0.0430879609,1.692221093
2,0,9,26.76299151,1.553476474,27.32217505,-1.509903313e-14,-4.213545215,0.3270195562,0.3197725927
2,0,10,51.41081945,3.048137284,44.29737065,-5.36511454,6.217248938e-15,0.08569049297,-2.082315496
2,0,11,90.02497455,3.521178236,95.13510228,5.606626274e-15,7.862495657,0.05078012849,1.151539006
2,0,12,26.23737502,2.099676163,23.0297026,-3.868425066,2.664535259e-15,0.1988783321,-1.430486438
2,0,13,15.62717949,3.943298667,17.15178428,5.995204333e-15,-3.338448468,0.06341398479,0.3839280143
2,0,14,18.5040675,2.134459551,16.35002564,3.259486922,-3.552713679e-15,0.2055888069,-0.9766835476
2,0,15,151.7436172,8.389993791,165.7365337,-8.215650382e-15,-10.37765311,0.01097508004,1.465926151
2,1,0,4719.950897,77.70689418,4560.031142,54.43446115,-1.243449788e-14,3.833105921e-05,-0.9900964967
2,1,1,79.47410473,1.315134351,72.9628819,-1.944777362,6.60523723,0.1348781676,-2.391296271
2,1,2,827.4659029,10.27397598,803.0927607,9.661881416,20.70019644,0.001385455229,-0.9072098802
2,1,3,240.6171629,3.397617291,246.6757851,-12.64950324,-0.5292625058,0.01571073139,0.7594025858
2,1,4,1403.636056,16.47001819,1388.608171,-24.80628482,-16.94008649,0.0004891323932,-0.3323617889
2,1,5,20.04195587,1.736889736,25.37565,3.995261798,0.72594316,0.296007047,2.901877883
2,1,6,269.5727559,3.953104052,262.2751169,-11.49507622,6.187869364,0.01234117596,-0.8107008871
2,1,7,188.4789984,3.047216174,186.7829932,8.523783884,-6.979741577,0.02423806083,-0.2640438866
2,1,8,9.873647125,0.697111189,10.00195547,-0.5916304234,2.479767974,1.743059058,0.1693990476
2,1,9,71.65337025,1.717543499,71.13955831,-6.798890813,-0.04006208963,0.1320874739,-0.1867389881
2,1,10,60.49724038,1.867745696,58.6253925,1.35886624,-6.020655486,0.1474404674,-0.7187517264
2,1,11,104.9919462,2.801185631,107.8725188,-2.688218985,7.929003494,0.05628216193,0.6833830685
2,1,12,106.0961326,3.308767993,100.0302711,6.589293744,4.645527862,0.04744126477,-1.321206242
2,1,13,109.7184922,3.898750197,119.233187,8.801076044,-0.1372814764,0.03841044389,1.864745329
2,1,14,52.5628943,3.942357934,47.97415802,5.4461344,-1.230143257,0.05546693741,-1.080712543
2,1,15,21.41807476,2.313467812,23.04253236,-2.268256234,-3.134974151,0.1734607228,0.6765641092
2,2,0,2.517332673,0.5825396477,3.341806793,1.473603664,0,2.89808276,1.403564645
2,2,1,418.9941623,6.191765373,385.4750618,8.8084853,13.14885845,0.005093245725,-2.392156947
2,2,2,1463.274567,20.35769692,1404.237343,13.27155398,-27.13558542,0.0004270782952,-1.220055757
2,2,3,143.5305643,3.150762127,132.1217461,-5.448666406,-7.494318672,0.03512688569,-2.138259857
2,2,4,117.2590797,2.730277076,109.3037714,-7.26144024,4.277514703,0.05043084202,-1.786508649
2,2,5,6.874589631,0.8885268211,9.519041716,-0.7574764834,-2.36890429,1.201903003,2.899148175
2,2,6,348.7591836,5.402383017,340.1168615,-11.23895222,9.731087457,0.007212123741,-0.7339424865
2,2,7,142.3753682,2.855455701,144.7109526,7.575359575,-6.053691278,0.03788266485,0.4545857612
2,2,8,168.1954049,3.458523199,170.498107,8.546663998,-6.143638282,0.02672217217,0.3764208247
2,2,9,137.0540088,2.95244218,137.220897,-7.263949205,-6.033344907,0.03902844763,0.03296978295
2,2,10,5.59483028,1.27843407,3.960631733,-0.8708721902,-1.34729438,0.6014800311,-1.267405031
2,2,11,68.3456117,3.691703309,64.59569391,-0.1123686577,6.477784198,0.05607680913,-0.8880008736
2,2,12,67.34380831,3.876017636,65.53722174,-0.1867256255,6.523132195,0.0523418191,-0.4133169191
2,2,13,69.64696948,4.076595152,64.70554631,4.697775733,4.469519006,0.04765476974,-1.078711317
2,2,14,24.51147098,2.63788115,25.45714791,3.978227397,-0.8460345579,0.1333484826,0.3453320089
2,2,15,20.34507665,4.819204907,26.33828429,-2.096538138,-3.566392911,0.04237779096,1.233753738
